bmb_indiv_junction_id	pid	event_id	stated_sex
17791	32001	15382	unstated
17792	32002	15383	unstated
17793	32003	15384	unstated
17794	32004	15385	unstated
17795	32005	15386	unstated
17796	32006	15387	unstated
17797	32007	15388	unstated
17798	32008	15389	unstated
17799	32009	15390	unstated
17800	32010	15391	unstated
17801	32011	15391	unstated
17802	32012	15392	unstated
17803	32013	15392	unstated
17804	32014	15393	unstated
17805	32015	15393	unstated
17806	32016	15394	unstated
17807	32017	15394	unstated
17808	32018	15395	unstated
17809	32019	15395	unstated
17810	32020	15396	unstated
17811	32021	15396	unstated
17812	32022	15397	unstated
17813	32023	15398	unstated
17814	32024	15399	unstated
17815	32025	15400	unstated
17816	32026	15401	unstated
17817	32027	15402	unstated
17818	32028	15403	unstated
17819	32029	15404	unstated
17820	32030	15405	unstated
17821	32031	15406	unstated
17822	32032	15407	unstated
17823	32033	15408	unstated
17824	32034	15409	unstated
17825	32035	15410	unstated
17826	32036	15411	unstated
17827	32037	15412	unstated
17828	32038	15413	unstated
17829	32039	15414	unstated
17830	32040	15415	unstated
17831	32041	15416	unstated
17832	32042	15417	unstated
17833	32043	15418	unstated
17834	32044	15419	unstated
17835	32045	15420	unstated
17836	32046	15421	unstated
17837	32047	15422	unstated
17838	32048	15423	unstated
17839	32049	15424	unstated
17840	32050	15425	unstated
17841	32051	15426	unstated
17842	32052	15427	unstated
17843	32053	15428	unstated
17844	32054	15429	unstated
17845	32055	15430	unstated
17846	32056	15431	unstated
17847	32057	15432	unstated
17848	32058	15433	unstated
17849	32059	15434	unstated
17850	32060	15435	unstated
17851	32061	15436	unstated
17852	32062	15437	unstated
17853	32063	15438	unstated
17854	32064	15438	unstated
17855	32065	15439	unstated
17856	32066	15439	unstated
17857	32067	15440	daughter
17858	32068	15441	unstated
17859	32069	15442	unstated
17860	32070	15443	unstated
17861	32071	15444	unstated
17862	32072	15445	Mrs
17863	32073	15446	unstated
17864	32074	15447	unstated
17865	32075	15448	unstated
17866	32076	15449	unstated
17867	32077	15450	unstated
17868	32078	15451	unstated
17869	32079	15452	unstated
17870	32080	15453	unstated
17871	32081	15454	unstated
17872	32082	15455	unstated
17873	32083	15456	unstated
17874	32084	15457	unstated
17875	32085	15458	unstated
17876	32086	15459	unstated
17877	32087	15460	unstated
17878	32088	15461	unstated
17879	32089	15462	unstated
17880	32090	15463	unstated
17881	32091	15464	unstated
17882	32092	15464	unstated
17883	32093	15465	unstated
17884	32094	15466	unstated
17885	32095	15467	unstated
17886	32096	15468	unstated
17887	32097	15469	unstated
17888	32098	15470	unstated
17889	32099	15471	unstated
17890	32100	15471	unstated
17891	32101	15472	unstated
17892	32102	15473	unstated
17893	32103	15474	unstated
17894	32104	15475	unstated
17895	32105	15476	unstated
17896	32106	15477	unstated
17897	32107	15478	unstated
17898	32108	15479	unstated
17899	32109	15479	unstated
17900	32110	15480	unstated
17901	32111	15481	unstated
17902	32112	15481	unstated
17903	32113	15482	unstated
17904	32114	15482	unstated
17905	32115	15483	unstated
17906	32116	15483	unstated
17907	32117	15484	unstated
17908	32118	15484	unstated
17909	32119	15485	unstated
17910	32120	15485	unstated
17911	32121	15486	unstated
17912	32122	15486	unstated
17913	32123	15487	unstated
17914	32124	15487	unstated
17915	32125	15488	unstated
17916	32126	15488	unstated
17917	32127	15489	unstated
17918	32128	15489	unstated
17919	32129	15490	unstated
17920	32130	15490	unstated
17921	32131	15491	unstated
17922	32132	15491	unstated
17923	32133	15492	unstated
17924	32134	15492	unstated
17925	32135	15493	unstated
17926	32136	15493	unstated
17927	32137	15494	unstated
17928	32138	15494	unstated
17929	32139	15495	unstated
17930	32140	15495	unstated
17931	32141	15496	unstated
17932	32142	15496	unstated
17933	32143	15497	unstated
17934	32144	15498	unstated
17935	32145	15499	unstated
17936	32146	15500	unstated
17937	32147	15501	unstated
17938	32148	15502	unstated
17939	32149	15503	unstated
17940	32150	15504	unstated
17941	32151	15505	unstated
17942	32152	15506	unstated
17943	32153	15507	unstated
17944	32154	15508	unstated
17945	32155	15509	unstated
17946	32156	15510	unstated
17947	32157	15511	unstated
17948	32158	15512	unstated
17949	32159	15513	unstated
17950	32160	15514	unstated
17951	32161	15515	unstated
17952	32162	15516	unstated
17953	32163	15517	unstated
17954	32164	15518	unstated
17955	32165	15519	unstated
17956	32166	15520	unstated
17957	32167	15521	unstated
17958	32168	15522	unstated
17959	32169	15523	unstated
17960	32170	15524	unstated
17961	32171	15525	unstated
17962	32172	15526	unstated
17963	32173	15527	unstated
17964	32174	15528	unstated
17965	32175	15529	unstated
17966	32176	15530	unstated
17967	32177	15531	unstated
17968	32178	15532	unstated
17969	32179	15533	unstated
17970	32180	15534	unstated
17971	32181	15535	unstated
17972	32182	15536	unstated
17973	32183	15537	unstated
17974	32184	15537	unstated
17975	32185	15538	unstated
17976	32186	15538	unstated
17977	32187	15539	unstated
17978	32188	15539	unstated
17979	32189	15540	unstated
17980	32190	15540	unstated
17981	32191	15541	unstated
17982	32192	15541	unstated
17983	32193	15542	unstated
17984	32194	15542	unstated
17985	32195	15543	unstated
17986	32196	15543	unstated
17987	32197	15544	unstated
17988	32198	15544	unstated
17989	32199	15545	unstated
17990	32200	15545	unstated
17991	32201	15546	unstated
17992	32202	15546	unstated
17993	32203	15547	unstated
17994	32204	15547	unstated
17995	32205	15548	unstated
17996	32206	15549	unstated
17997	32207	15550	unstated
17998	32208	15551	unstated
17999	32209	15552	unstated
18000	32210	15553	unstated
18001	32211	15554	unstated
18002	32212	15555	unstated
18003	32213	15556	unstated
18004	32214	15557	unstated
18005	32215	15558	unstated
18006	32216	15559	unstated
18007	32217	15560	unstated
18008	32218	15561	unstated
18009	32219	15562	unstated
18010	32220	15563	unstated
18011	32221	15564	unstated
18012	32222	15565	unstated
18013	32223	15566	unstated
18014	32224	15567	unstated
18015	32225	15568	unstated
18016	32226	15569	unstated
18017	32227	15570	unstated
18018	32228	15571	unstated
18019	32229	15571	unstated
18020	32230	15572	unstated
18021	32231	15573	unstated
18022	32232	15574	unstated
18023	32233	15575	unstated
18024	32234	15576	unstated
18025	32235	15577	unstated
18026	32236	15578	unstated
18027	32237	15579	unstated
18028	32238	15580	unstated
18029	32239	15581	unstated
18030	32240	15582	unstated
18031	32241	15583	unstated
18032	32242	15584	unstated
18033	32243	15585	unstated
18034	32244	15586	unstated
18035	32245	15587	unstated
18036	32246	15588	unstated
18037	32247	15589	unstated
18038	32248	15590	unstated
18039	32249	15590	unstated
18040	32250	15591	unstated
18041	32251	15591	unstated
18042	32252	15592	unstated
18043	32253	15592	unstated
18044	32254	15593	unstated
18045	32255	15593	unstated
18046	32256	15594	unstated
18047	32257	15594	unstated
18048	32258	15595	unstated
18049	32259	15595	unstated
18050	32260	15596	unstated
18051	32261	15597	unstated
18052	32262	15598	unstated
18053	32263	15599	unstated
18054	32264	15600	unstated
18055	32265	15601	unstated
18056	32266	15602	unstated
18057	32267	15603	unstated
18058	32268	15604	unstated
18059	32269	15605	unstated
18060	32270	15606	unstated
18061	32271	15607	unstated
18062	32272	15608	unstated
18063	32273	15609	unstated
18064	32274	15610	unstated
18065	32275	15611	unstated
18066	32276	15612	unstated
18067	32277	15613	unstated
18068	32278	15614	unstated
18069	32279	15615	unstated
18070	32280	15616	unstated
18071	32281	15617	unstated
18072	32282	15618	unstated
18073	32283	15619	unstated
18074	32284	15620	unstated
18075	32285	15621	unstated
18076	32286	15622	unstated
18077	32287	15623	unstated
18078	32288	15624	unstated
18079	32289	15625	unstated
18080	32290	15626	unstated
18081	32291	15627	unstated
18082	32292	15628	unstated
18083	32293	15629	Mrs
18084	32294	15630	Mrs
18085	32295	15631	unstated
18086	32296	15632	unstated
18087	32297	15633	unstated
18088	32298	15634	unstated
18089	32299	15635	unstated
18090	32300	15636	unstated
18091	32301	15637	unstated
18092	32302	15638	unstated
18093	32303	15639	unstated
18094	32304	15640	unstated
18095	32305	15641	unstated
18096	32306	15642	unstated
18097	32307	15643	unstated
18098	32308	15644	unstated
18099	32309	15645	unstated
18100	32310	15646	daughter
18101	32311	15647	unstated
18102	32312	15648	unstated
18103	32313	15649	unstated
18104	32314	15649	unstated
18105	32315	15650	Mrs
18106	32316	15651	unstated
18107	32317	15652	unstated
18108	32318	15653	unstated
18109	32319	15654	unstated
18110	32320	15655	husband
18111	32321	15655	wife
18112	32322	15656	unstated
18113	32323	15656	unstated
18114	32324	15657	unstated
18115	32325	15658	unstated
18116	32326	15659	unstated
18117	32327	15659	unstated
18118	32328	15659	unstated
18119	32329	15660	unstated
18120	32330	15661	unstated
18121	32331	15661	unstated
18122	32332	15662	unstated
18123	32333	15663	unstated
18124	32334	15664	unstated
18125	32335	15664	unstated
18126	32336	15665	unstated
18127	32337	15665	unstated
18128	32338	15665	unstated
18129	32339	15666	unstated
18130	32340	15667	unstated
18131	32341	15668	unstated
18132	32342	15669	unstated
18133	32343	15670	unstated
18134	32344	15671	unstated
18135	32345	15672	unstated
18136	32346	15673	unstated
18137	32347	15674	unstated
18138	32348	15675	unstated
18139	32349	15676	unstated
18140	32350	15677	unstated
18141	32351	15678	unstated
18142	32352	15679	unstated
18143	32353	15680	unstated
18144	32354	15681	unstated
18145	32355	15682	unstated
18146	32356	15683	unstated
18147	32357	15684	unstated
18148	32358	15685	unstated
18149	32359	15686	unstated
18150	32360	15687	unstated
18151	32361	15688	unstated
18152	32362	15689	unstated
18153	32363	15690	unstated
18154	32364	15691	unstated
18155	32365	15692	son
18156	32366	15693	son
18157	32367	15694	son
18158	32368	15695	unstated
18159	32369	15696	daughter
18160	32370	15697	unstated
18161	32371	15698	unstated
18162	32372	15699	son
18163	32373	15700	unstated
18164	32374	15701	unstated
18165	32375	15702	unstated
18166	32376	15703	son
18167	32377	15704	daughter
18168	32378	15705	unstated
18169	32379	15706	son
18170	32380	15707	unstated
18171	32381	15708	son
18172	32382	15709	daughter
18173	32383	15710	unstated
18174	32384	15711	unstated
18175	32385	15712	son
18176	32386	15713	daughter
18177	32387	15714	unstated
18178	32388	15715	unstated
18179	32389	15716	son
18180	32390	15717	daughter
18181	32391	15718	unstated
18182	32392	15719	unstated
18183	32393	15720	daughter
18184	32394	15721	daughter
18185	32395	15722	son
18186	32396	15723	son
18187	32397	15724	son
18188	32398	15725	unstated
18189	32399	15726	son
18190	32400	15727	daughter
18191	32401	15728	unstated
18192	32402	15729	unstated
18193	32403	15730	unstated
18194	32404	15731	unstated
18195	32405	15732	son
18196	32406	15733	unstated
18197	32407	15734	unstated
18198	32408	15735	unstated
18199	32409	15736	daughter
18200	32410	15737	son
18201	32411	15738	son
18202	32412	15739	unstated
18203	32413	15740	unstated
18204	32414	15741	son
18205	32415	15742	son
18206	32416	15743	unstated
18207	32417	15744	unstated
18208	32418	15745	son
18209	32419	15746	unstated
18210	32420	15747	unstated
18211	32421	15748	son
18212	32422	15749	son
18213	32423	15750	son
18214	32424	15751	daughter
18215	32425	15752	unstated
18216	32426	15753	unstated
18217	32427	15754	unstated
18218	32428	15755	unstated
18219	32429	15756	unstated
18220	32430	15757	son
18221	32431	15758	unstated
18222	32432	15759	unstated
18223	32433	15760	unstated
18224	32434	15761	daughter
18225	32435	15762	son
18226	32436	15763	daughter
18227	32437	15764	unstated
18228	32438	15765	son
18229	32439	15766	daughter
18230	32440	15767	unstated
18231	32441	15768	Sir
18232	32442	15769	son
18233	32443	15770	unstated
18234	32444	15771	unstated
18235	32445	15772	unstated
18236	32446	15773	daughter
18237	32447	15774	unstated
18238	32448	15775	son
18239	32449	15776	unstated
18240	32450	15777	daughter
18241	32451	15778	unstated
18242	32452	15779	daughter
18243	32453	15780	unstated
18244	32454	15781	unstated
18245	32455	15782	son
18246	32456	15783	unstated
18247	32457	15784	son
18248	32458	15785	son
18249	32459	15786	unstated
18250	32460	15787	unstated
18251	32461	15788	unstated
18252	32462	15789	daughter
18253	32463	15790	unstated
18254	32464	15791	daughter
18255	32465	15792	daughter
18256	32466	15793	unstated
18257	32467	15794	unstated
18258	32468	15795	son
18259	32469	15796	daughter
18260	32470	15797	woman
18261	32471	15798	daughter
18262	32472	15799	daughter
18263	32473	15800	unstated
18264	32474	15801	son
18265	32475	15802	unstated
18266	32476	15803	unstated
18267	32477	15804	unstated
18268	32478	15805	unstated
18269	32479	15806	daughter
18270	32480	15807	daughter
18271	32481	15808	unstated
18272	32482	15809	unstated
18273	32483	15810	unstated
18274	32484	15811	unstated
18275	32485	15812	unstated
18276	32486	15813	unstated
18277	32487	15814	unstated
18278	32488	15815	unstated
18279	32489	15816	unstated
18280	32490	15817	unstated
18281	32491	15818	unstated
18282	32492	15819	unstated
18283	32493	15820	unstated
18284	32494	15821	unstated
18285	32495	15822	unstated
18286	32496	15823	unstated
18287	32497	15824	unstated
18288	32498	15825	unstated
18289	32499	15826	unstated
18290	32500	15827	unstated
18291	32501	15828	unstated
18292	32502	15828	unstated
18293	32503	15829	unstated
18294	32504	15829	unstated
18295	32505	15830	unstated
18296	32506	15830	unstated
18297	32507	15831	unstated
18298	32508	15832	unstated
18299	32509	15833	unstated
18300	32510	15834	unstated
18301	32511	15835	unstated
18302	32512	15836	unstated
18303	32513	15837	unstated
18304	32514	15838	unstated
18305	32515	15839	unstated
18306	32516	15840	unstated
18307	32517	15841	unstated
18308	32518	15842	unstated
18309	32519	15843	unstated
18310	32520	15844	unstated
18311	32521	15845	unstated
18312	32522	15846	unstated
18313	32523	15847	unstated
18314	32524	15848	unstated
18315	32525	15848	unstated
18316	32526	15849	unstated
18317	32527	15849	unstated
18318	32528	15850	unstated
18319	32529	15850	unstated
18320	32530	15851	unstated
18321	32531	15851	unstated
18322	32532	15852	unstated
18323	32533	15852	unstated
18324	32534	15853	unstated
18325	32535	15853	unstated
18326	32536	15854	unstated
18327	32537	15854	unstated
18328	32538	15855	unstated
18329	32539	15855	unstated
18330	32540	15856	unstated
18331	32541	15856	unstated
18332	32542	15857	unstated
18333	32543	15857	unstated
18334	32544	15858	unstated
18335	32545	15858	unstated
18336	32546	15859	unstated
18337	32547	15859	unstated
18338	32548	15860	unstated
18339	32549	15860	unstated
18340	32550	15861	unstated
18341	32551	15861	unstated
18342	32552	15862	unstated
18343	32553	15862	unstated
18344	32554	15863	unstated
18345	32555	15863	unstated
18346	32556	15864	unstated
18347	32557	15864	unstated
18348	32558	15865	unstated
18349	32559	15866	unstated
18350	32560	15867	unstated
18351	32561	15868	unstated
18352	32562	15869	unstated
18353	32563	15870	unstated
18354	32564	15871	unstated
18355	32565	15872	unstated
18356	32566	15873	unstated
18357	32567	15874	unstated
18358	32568	15875	unstated
18359	32569	15876	unstated
18360	32570	15877	unstated
18361	32571	15878	unstated
18362	32572	15879	unstated
18363	32573	15880	unstated
18364	32574	15881	unstated
18365	32575	15882	unstated
18366	32576	15883	unstated
18367	32577	15884	unstated
18368	32578	15885	unstated
18369	32579	15886	unstated
18370	32580	15887	unstated
18371	32581	15888	unstated
18372	32582	15889	unstated
18373	32583	15890	unstated
18374	32584	15891	unstated
18375	32585	15892	unstated
18376	32586	15893	unstated
18377	32587	15894	unstated
18378	32588	15895	unstated
18379	32589	15896	unstated
18380	32590	15897	unstated
18381	32591	15898	unstated
18382	32592	15899	unstated
18383	32593	15900	unstated
18384	32594	15901	unstated
18385	32595	15902	unstated
18386	32596	15903	unstated
18387	32597	15904	unstated
18388	32598	15905	unstated
18389	32599	15906	unstated
18390	32600	15907	unstated
18391	32601	15908	unstated
18392	32602	15909	unstated
18393	32603	15910	unstated
18394	32604	15911	unstated
18395	32605	15912	unstated
18396	32606	15913	unstated
18397	32607	15914	unstated
18398	32608	15914	unstated
18399	32609	15915	unstated
18400	32610	15915	unstated
18401	32611	15916	unstated
18402	32612	15916	unstated
18403	32613	15917	unstated
18404	32614	15917	unstated
18405	32615	15918	unstated
18406	32616	15918	unstated
18407	32617	15919	unstated
18408	32618	15919	unstated
18409	32619	15920	unstated
18410	32620	15920	unstated
18411	32621	15921	unstated
18412	32622	15921	unstated
18413	32623	15922	unstated
18414	32624	15923	unstated
18415	32625	15924	unstated
18416	32626	15925	unstated
18417	32627	15926	unstated
18418	32628	15926	unstated
18419	32629	15927	unstated
18420	32630	15928	unstated
18421	32631	15929	unstated
18422	32632	15930	unstated
18423	32633	15930	unstated
18424	32634	15931	unstated
18425	32635	15932	unstated
18426	32636	15933	unstated
18427	32637	15934	unstated
18428	32638	15935	unstated
18429	32639	15936	unstated
18430	32640	15937	unstated
18431	32641	15938	unstated
18432	32642	15939	unstated
18433	32643	15940	unstated
18434	32644	15941	unstated
18435	32645	15942	unstated
18436	32646	15943	unstated
18437	32647	15944	unstated
18438	32648	15945	unstated
18439	32649	15946	unstated
18440	32650	15947	unstated
18441	32651	15948	unstated
18442	32652	15949	unstated
18443	32653	15950	unstated
18444	32654	15951	unstated
18445	32655	15952	unstated
18446	32656	15953	unstated
18447	32657	15954	unstated
18448	32658	15955	unstated
18449	32659	15956	unstated
18450	32660	15957	unstated
18451	32661	15958	unstated
18452	32662	15959	unstated
18453	32663	15960	unstated
18454	32664	15961	unstated
18455	32665	15962	unstated
18456	32666	15963	unstated
18457	32667	15964	unstated
18458	32668	15965	unstated
18459	32669	15966	unstated
18460	32670	15966	unstated
18461	32671	15967	unstated
18462	32672	15967	unstated
18463	32673	15968	unstated
18464	32674	15968	unstated
18465	32675	15969	unstated
18466	32676	15969	unstated
18467	32677	15970	unstated
18468	32678	15970	unstated
18469	32679	15971	unstated
18470	32680	15971	unstated
18471	32681	15972	unstated
18472	32682	15972	unstated
18473	32683	15973	unstated
18474	32684	15974	unstated
18475	32685	15975	unstated
18476	32686	15976	unstated
18477	32687	15977	unstated
18478	32688	15978	unstated
18479	32689	15979	unstated
18480	32690	15980	unstated
18481	32691	15981	unstated
18482	32692	15982	unstated
18483	32693	15983	unstated
18484	32694	15984	unstated
18485	32695	15985	unstated
18486	32696	15986	unstated
18487	32697	15987	unstated
18488	32698	15988	unstated
18489	32699	15989	unstated
18490	32700	15990	unstated
18491	32701	15991	unstated
18492	32702	15992	unstated
18493	32703	15993	unstated
18494	32704	15994	unstated
18495	32705	15995	unstated
18496	32706	15996	unstated
18497	32707	15997	unstated
18498	32708	15998	unstated
18499	32709	15999	daughter
18500	32710	15999	daughter
18501	32711	16000	unstated
18502	32712	16001	unstated
18503	32713	16002	unstated
18504	32714	16003	unstated
18505	32715	16004	unstated
18506	32716	16005	unstated
18507	32717	16006	unstated
18508	32718	16007	unstated
18509	32719	16008	unstated
18510	32720	16009	unstated
18511	32721	16010	unstated
18512	32722	16011	unstated
18513	32723	16012	unstated
18514	32724	16012	unstated
18515	32725	16013	unstated
18516	32726	16013	unstated
18517	32727	16014	unstated
18518	32728	16014	unstated
18519	32729	16015	unstated
18520	32730	16015	unstated
18521	32731	16016	unstated
18522	32732	16016	unstated
18523	32733	16017	unstated
18524	32734	16017	unstated
18525	32735	16018	unstated
18526	32736	16018	unstated
18527	32737	16019	unstated
18528	32738	16019	unstated
18529	32739	16020	unstated
18530	32740	16020	unstated
18531	32741	16021	unstated
18532	32742	16021	unstated
18533	32743	16022	unstated
18534	32744	16022	unstated
18535	32745	16023	unstated
18536	32746	16024	unstated
18537	32747	16025	unstated
18538	32748	16026	unstated
18539	32749	16027	unstated
18540	32750	16028	unstated
18541	32751	16029	unstated
18542	32752	16030	unstated
18543	32753	16031	unstated
18544	32754	16032	unstated
18545	32755	16033	unstated
18546	32756	16034	unstated
18547	32757	16035	unstated
18548	32758	16036	unstated
18549	32759	16037	unstated
18550	32760	16038	unstated
18551	32761	16039	unstated
18552	32762	16040	unstated
18553	32763	16041	unstated
18554	32764	16042	unstated
18555	32765	16043	unstated
18556	32766	16044	unstated
18557	32767	16045	unstated
18558	32768	16046	daughter
18559	32769	16047	unstated
18560	32770	16048	unstated
18561	32771	16049	unstated
18562	32772	16050	unstated
18563	32773	16051	unstated
18564	32774	16052	unstated
18565	32775	16053	unstated
18566	32776	16054	unstated
18567	32777	16055	unstated
18568	32778	16056	unstated
18569	32779	16057	unstated
18570	32780	16058	unstated
18571	32781	16058	unstated
18572	32782	16059	unstated
18573	32783	16059	unstated
18574	32784	16060	unstated
18575	32785	16060	unstated
18576	32786	16061	unstated
18577	32787	16061	unstated
18578	32788	16062	unstated
18579	32789	16062	unstated
18580	32790	16063	unstated
18581	32791	16063	unstated
18582	32792	16064	unstated
18583	32793	16064	unstated
18584	32794	16065	unstated
18585	32795	16065	unstated
18586	32796	16066	unstated
18587	32797	16066	unstated
18588	32798	16067	unstated
18589	32799	16068	unstated
18590	32800	16069	unstated
18591	32801	16070	unstated
18592	32802	16071	unstated
18593	32803	16072	unstated
18594	32804	16073	unstated
18595	32805	16074	unstated
18596	32806	16075	unstated
18597	32807	16076	unstated
18598	32808	16077	unstated
18599	32809	16078	unstated
18600	32810	16079	unstated
18601	32811	16080	unstated
18602	32812	16081	unstated
18603	32813	16082	unstated
18604	32814	16083	unstated
18605	32815	16084	unstated
18606	32816	16085	unstated
18607	32817	16086	unstated
18608	32818	16087	unstated
18609	32819	16088	unstated
18610	32820	16089	unstated
18611	32821	16090	unstated
18612	32822	16091	unstated
18613	32823	16092	unstated
18614	32824	16093	unstated
18615	32825	16094	unstated
18616	32826	16095	unstated
18617	32827	16096	unstated
18618	32828	16097	unstated
18619	32829	16098	unstated
18620	32830	16098	unstated
18621	32831	16099	unstated
18622	32832	16099	unstated
18623	32833	16100	unstated
18624	32834	16100	unstated
18625	32835	16101	unstated
18626	32836	16101	unstated
18627	32837	16102	unstated
18628	32838	16102	unstated
18629	32839	16103	unstated
18630	32840	16103	unstated
18631	32841	16104	unstated
18632	32842	16104	unstated
18633	32843	16105	unstated
18634	32844	16105	unstated
18635	32845	16106	unstated
18636	32846	16106	unstated
18637	32847	16107	unstated
18638	32848	16107	unstated
18639	32849	16108	unstated
18640	32850	16108	unstated
18641	32851	16109	unstated
18642	32852	16109	unstated
18643	32853	16110	unstated
18644	32854	16110	unstated
18645	32855	16111	unstated
18646	32856	16111	unstated
18647	32857	16112	unstated
18648	32858	16112	unstated
18649	32859	16113	unstated
18650	32860	16114	unstated
18651	32861	16115	unstated
18652	32862	16116	unstated
18653	32863	16117	unstated
18654	32864	16118	unstated
18655	32865	16119	unstated
18656	32866	16120	unstated
18657	32867	16121	unstated
18658	32868	16122	unstated
18659	32869	16123	unstated
18660	32870	16124	unstated
18661	32871	16125	unstated
18662	32872	16126	unstated
18663	32873	16127	unstated
18664	32874	16128	unstated
18665	32875	16129	unstated
18666	32876	16130	unstated
18667	32877	16131	unstated
18668	32878	16132	unstated
18669	32879	16133	unstated
18670	32880	16134	unstated
18671	32881	16135	unstated
18672	32882	16136	unstated
18673	32883	16137	unstated
18674	32884	16138	man
18675	32885	16139	unstated
18676	32886	16140	unstated
18677	32887	16141	unstated
18678	32888	16142	unstated
18679	32889	16143	unstated
18680	32890	16144	unstated
18681	32891	16145	unstated
18682	32892	16146	unstated
18683	32893	16147	unstated
18684	32894	16148	unstated
18685	32895	16149	daughter
18686	32896	16150	unstated
18687	32897	16150	unstated
18688	32898	16151	unstated
18689	32899	16152	unstated
18690	32900	16153	unstated
18691	32901	16154	unstated
18692	32902	16155	unstated
18693	32903	16156	unstated
18694	32904	16157	unstated
18695	32905	16158	unstated
18696	32906	16158	unstated
18697	32907	16159	unstated
18698	32908	16159	unstated
18699	32909	16160	unstated
18700	32910	16160	unstated
18701	32911	16161	unstated
18702	32912	16161	unstated
18703	32913	16162	unstated
18704	32914	16162	unstated
18705	32915	16163	unstated
18706	32916	16163	unstated
18707	32917	16164	unstated
18708	32918	16164	unstated
18709	32919	16165	unstated
18710	32920	16165	unstated
18711	32921	16166	unstated
18712	32922	16167	unstated
18713	32923	16168	unstated
18714	32924	16169	unstated
18715	32925	16170	unstated
18716	32926	16171	unstated
18717	32927	16172	unstated
18718	32928	16173	unstated
18719	32929	16174	unstated
18720	32930	16175	unstated
18721	32931	16176	unstated
18722	32932	16177	unstated
18723	32933	16178	unstated
18724	32934	16179	unstated
18725	32935	16180	unstated
18726	32936	16181	unstated
18727	32937	16182	unstated
18728	32938	16183	unstated
18729	32939	16184	unstated
18730	32940	16185	unstated
18731	32941	16186	unstated
18732	32942	16187	unstated
18733	32943	16188	unstated
18734	32944	16188	unstated
18735	32945	16189	unstated
18736	32946	16190	unstated
18737	32947	16191	unstated
18738	32948	16192	unstated
18739	32949	16193	unstated
18740	32950	16194	unstated
18741	32951	16195	unstated
18742	32952	16196	unstated
18743	32953	16197	unstated
18744	32954	16198	unstated
18745	32955	16199	unstated
18746	32956	16200	unstated
18747	32957	16201	unstated
18748	32958	16202	unstated
18749	32959	16203	unstated
18750	32960	16204	Widow
18751	32961	16205	unstated
18752	32962	16206	unstated
18753	32963	16207	unstated
18754	32964	16208	unstated
18755	32965	16209	unstated
18756	32966	16210	unstated
18757	32967	16211	unstated
18758	32968	16211	unstated
18759	32969	16212	unstated
18760	32970	16213	unstated
18761	32971	16214	unstated
18762	32972	16215	unstated
18763	32973	16215	unstated
18764	32974	16216	unstated
18765	32975	16217	unstated
18766	32976	16218	unstated
18767	32977	16219	Mrs
18768	32978	16220	Mrs
18769	32979	16221	unstated
18770	32980	16222	unstated
18771	32981	16223	unstated
18772	32982	16224	unstated
18773	32983	16225	unstated
18774	32984	16226	unstated
18775	32985	16226	unstated
18776	32986	16227	unstated
18777	32987	16227	unstated
18778	32988	16228	unstated
18779	32989	16228	unstated
18780	32990	16229	unstated
18781	32991	16229	unstated
18782	32992	16230	unstated
18783	32993	16230	unstated
18784	32994	16231	unstated
18785	32995	16232	unstated
18786	32996	16233	unstated
18787	32997	16234	unstated
18788	32998	16235	unstated
18789	32999	16236	unstated
18790	33000	16237	unstated
18791	33001	16238	unstated
18792	33002	16239	unstated
18793	33003	16240	unstated
18794	33004	16241	unstated
18795	33005	16242	unstated
18796	33006	16243	unstated
18797	33007	16244	unstated
18798	33008	16244	unstated
18799	33009	16245	unstated
18800	33010	16245	unstated
18801	33011	16246	unstated
18802	33012	16246	unstated
18803	33013	16247	unstated
18804	33014	16247	unstated
18805	33015	16248	unstated
18806	33016	16249	unstated
18807	33017	16250	unstated
18808	33018	16251	unstated
18809	33019	16252	unstated
18810	33020	16253	unstated
18811	33021	16254	unstated
18812	33022	16255	unstated
18813	33023	16256	daughter
18814	33024	16257	unstated
18815	33025	16258	unstated
18816	33026	16258	unstated
18817	33027	16259	unstated
18818	33028	16259	unstated
18819	33029	16260	unstated
18820	33030	16260	unstated
18821	33031	16261	unstated
18822	33032	16261	unstated
18823	33033	16261	unstated
18824	33034	16262	unstated
18825	33035	16262	unstated
18826	33036	16263	unstated
18827	33037	16264	unstated
18828	33038	16265	unstated
18829	33039	16266	unstated
18830	33040	16267	unstated
18831	33041	16268	unstated
18832	33042	16269	unstated
18833	33043	16270	unstated
18834	33044	16271	unstated
18835	33045	16272	unstated
18836	33046	16272	unstated
18837	33047	16273	unstated
18838	33048	16273	unstated
18839	33049	16274	unstated
18840	33050	16274	unstated
18841	33051	16275	unstated
18842	33052	16275	unstated
18843	33053	16276	unstated
18844	33054	16276	unstated
18845	33055	16277	unstated
18846	33056	16277	unstated
18847	33057	16278	unstated
18848	33058	16279	unstated
18849	33059	16280	unstated
18850	33060	16281	daughter
18851	33061	16282	unstated
18852	33062	16283	unstated
18853	33063	16284	unstated
18854	33064	16285	unstated
18855	33065	16286	unstated
18856	33066	16287	unstated
18857	33067	16288	unstated
18858	33068	16289	daughter
18859	33069	16290	daughter
18860	33070	16291	son
18861	33071	16292	son
18862	33072	16293	daughter
18863	33073	16294	daughter
18864	33074	16295	unstated
18865	33075	16296	unstated
18866	33076	16297	unstated
18867	33077	16298	unstated
18868	33078	16299	unstated
18869	33079	16300	unstated
18870	33080	16301	unstated
