ind_age_mar_stat_id	pid	agemaritalstatus
33822	38031	childrenminor
33823	38032	childrenminor
33824	38033	childrenminor
33825	38034	childrenminor
33826	38035	childrenminor
33827	38036	childrenminor
33828	38037	childrenminor
33829	38038	childrenminor
33830	38039	childrenminor
33831	38040	childrenminor
33832	38041	childrenminor
33833	38042	childrenminor
33834	38043	childrenminor
33835	38044	childrenminor
33836	38045	childrenminor
33837	38046	childrenminor
33838	38047	childrenminor
33839	38048	childrenminor
33840	38049	childrenminor
33841	38050	childrenminor
33842	38051	childrenminor
33843	38052	childrenminor
33844	38053	childrenminor
33845	38054	childrenminor
33846	38055	childrenminor
33847	38056	childrenminor
33848	38057	childrenminor
33849	38058	childrenminor
33850	38059	childrenminor
33851	38060	childrenminor
33852	38061	childrenminor
33853	38062	childrenminor
33854	38063	childrenminor
33855	38064	childrenminor
33856	38065	childrenminor
33857	38066	childrenminor
33858	38067	childrenminor
33859	38068	childrenminor
33860	38069	childrenminor
33861	38070	childrenminor
33862	38071	childrenminor
33863	38072	childrenminor
33864	38073	childrenminor
33865	38074	childrenminor
33866	38075	childrenminor
33867	38076	childrenminor
33868	38077	childrenminor
33869	38078	childrenminor
33870	38079	childrenminor
33871	38080	childrenminor
33872	38081	childrenminor
33873	38082	childrenminor
33874	38083	childrenminor
33875	38084	childrenminor
33876	38630	childrenminor
33877	38631	childrenminor
33878	38632	childrenminor
33879	38633	childrenminor
33880	38634	childrenminor
33881	38635	childrenminor
33882	38636	childrenminor
33883	38637	childrenminor
33884	38638	childrenminor
33885	38639	childrenminor
33886	38640	childrenminor
33887	38641	childrenminor
33888	38642	childrenminor
33889	38643	childrenminor
33890	38644	childrenminor
33891	38645	childrenminor
33892	38646	childrenminor
33893	38647	childrenminor
33894	38648	childrenminor
33895	38649	childrenminor
33896	38650	childrenminor
33897	38651	childrenminor
33898	38652	childrenminor
33899	38653	childrenminor
33900	38654	childrenminor
33901	38655	childrenminor
33902	38656	childrenminor
33903	38657	childrenminor
33904	38658	childrenminor
33905	38659	childrenminor
33906	38660	childrenminor
33907	38661	childrenminor
33908	38662	childrenminor
33909	38663	childrenminor
33910	38664	childrenminor
33911	38665	childrenminor
33912	38666	childrenminor
33913	38667	childrenminor
33914	38668	childrenminor
33915	38669	childrenminor
33916	38670	childrenminor
33917	38671	childrenminor
33918	38672	childrenminor
33919	38673	childrenminor
33920	38674	childrenminor
33921	38675	childrenminor
33922	38676	childrenminor
33923	38677	childrenminor
33924	38678	childrenminor
33925	38679	childrenminor
33926	38680	childrenminor
33927	38681	childrenminor
33928	38682	childrenminor
33929	38683	childrenminor
33930	38684	childrenminor
33931	38685	childrenminor
33932	38686	childrenminor
33933	38687	childrenminor
33934	38688	childrenminor
33935	38689	childrenminor
33936	38690	childrenminor
33937	38691	childrenminor
33938	38692	childrenminor
33939	38693	childrenminor
33940	38694	childrenminor
33941	38695	childrenminor
33942	38696	childrenminor
33943	38697	childrenminor
33944	38698	childrenminor
33945	38699	childrenminor
33946	38700	childrenminor
33947	38701	childrenminor
33948	38702	childrenminor
33949	38703	childrenminor
33950	38704	childrenminor
33951	38705	childrenminor
33953	38707	childrenminor
33954	38708	childrenminor
33955	38709	childrenminor
33956	38710	childrenminor
33957	38711	childrenminor
33958	38712	childrenminor
33959	38713	childrenminor
33960	38714	childrenminor
33961	38715	childrenminor
33962	38716	childrenminor
33963	38717	childrenminor
33964	38718	childrenminor
33965	38719	childrenminor
33966	38720	childrenminor
33967	38721	childrenminor
33968	38722	childrenminor
33969	38723	childrenminor
33970	38724	childrenminor
33971	38725	childrenminor
33972	38726	childrenminor
33973	38727	childrenminor
33974	38728	childrenminor
33975	38729	childrenminor
33976	38730	childrenminor
33977	38731	childrenminor
33978	38732	childrenminor
33979	38733	childrenminor
33980	38734	childrenminor
33981	38735	childrenminor
33982	38736	childrenminor
33983	38737	childrenminor
33984	38738	childrenminor
33985	38739	childrenminor
33986	38740	childrenminor
33987	38741	childrenminor
33988	38742	childrenminor
33989	38743	childrenminor
33990	38744	childrenminor
33991	38745	childrenminor
33992	38746	childrenminor
33993	38747	childrenminor
33994	38748	childrenminor
33995	38749	childrenminor
33996	38750	childrenminor
33997	38751	childrenminor
33998	38752	childrenminor
33999	38753	childrenminor
34000	38754	childrenminor
34001	38755	childrenminor
34002	38756	childrenminor
34003	38757	childrenminor
34004	38758	childrenminor
34005	38759	childrenminor
34006	38760	childrenminor
34007	38761	childrenminor
34008	38762	childrenminor
34009	38763	childrenminor
34010	38764	childrenminor
34011	38765	childrenminor
34012	38766	childrenminor
34013	38767	childrenminor
34014	38768	childrenminor
34015	38769	childrenminor
34016	38770	childrenminor
34017	38771	childrenminor
34018	38772	childrenminor
34019	38773	childrenminor
34020	38774	childrenminor
34021	38775	childrenminor
34022	38776	childrenminor
34023	38777	childrenminor
34024	38778	childrenminor
34025	38779	childrenminor
34026	38780	childrenminor
34027	38781	childrenminor
34028	38782	childrenminor
34029	38783	childrenminor
34030	38784	childrenminor
34031	38785	childrenminor
34032	38786	childrenminor
34033	38787	childrenminor
34034	38788	childrenminor
34035	38789	childrenminor
34036	38790	childrenminor
34037	38791	childrenminor
34038	38792	childrenminor
34039	38793	childrenminor
34040	38794	childrenminor
34041	38795	childrenminor
34042	38796	childrenminor
34043	38797	childrenminor
34044	38798	childrenminor
34045	38799	childrenminor
34046	38800	childrenminor
34047	38801	childrenminor
34048	38802	childrenminor
34049	38803	childrenminor
34050	38804	childrenminor
34051	38805	childrenminor
34052	38806	childrenminor
34053	38807	childrenminor
34054	38808	childrenminor
34055	38809	childrenminor
34056	38810	childrenminor
34057	38811	childrenminor
34058	38812	childrenminor
34059	38813	childrenminor
34060	38814	childrenminor
34061	38815	childrenminor
34062	38816	childrenminor
34063	38817	childrenminor
34064	38818	childrenminor
34065	38819	childrenminor
34066	38820	childrenminor
34067	38821	childrenminor
34068	38822	childrenminor
34069	38823	childrenminor
34070	38824	childrenminor
34071	38825	childrenminor
34072	38826	childrenminor
34073	38827	childrenminor
34074	38828	childrenminor
34075	38829	childrenminor
34076	38830	childrenminor
34077	38831	childrenminor
34078	38832	childrenminor
34079	38833	childrenminor
34080	38834	childrenminor
34081	38835	childrenminor
34082	38836	childrenminor
34083	38837	childrenminor
34084	38838	childrenminor
34085	38839	childrenminor
34086	38840	childrenminor
34087	38841	childrenminor
34088	38842	childrenminor
34089	38843	childrenminor
34090	38844	childrenminor
34091	38845	childrenminor
34092	38846	childrenminor
34093	38847	childrenminor
34094	38848	childrenminor
34095	38849	childrenminor
34096	38850	childrenminor
34097	38851	childrenminor
34098	38852	childrenminor
34099	38853	childrenminor
34100	38854	childrenminor
34101	38855	childrenminor
34102	38856	childrenminor
34103	38857	childrenminor
34104	38858	childrenminor
34105	38859	childrenminor
34106	38860	childrenminor
34107	38861	childrenminor
34108	38862	childrenminor
34109	38863	childrenminor
34110	38864	childrenminor
34111	38865	childrenminor
34112	38866	childrenminor
34113	38867	childrenminor
34114	38868	childrenminor
34115	38869	childrenminor
34116	38870	childrenminor
34117	38871	childrenminor
34118	38872	childrenminor
34119	38873	childrenminor
34120	38874	childrenminor
34121	38875	childrenminor
34122	38876	childrenminor
34123	38877	childrenminor
34124	38878	childrenminor
34125	38879	childrenminor
34126	38880	childrenminor
34127	38881	childrenminor
34128	38882	childrenminor
34129	38883	childrenminor
34130	38884	childrenminor
34131	38885	childrenminor
34132	38886	childrenminor
34133	38887	childrenminor
34134	38888	childrenminor
34135	38889	childrenminor
34136	38890	childrenminor
34137	38891	childrenminor
34138	38892	childrenminor
34139	38893	childrenminor
34140	38894	childrenminor
34141	38895	childrenminor
34142	38896	childrenminor
34143	38897	childrenminor
34144	38898	childrenminor
34145	38899	childrenminor
34146	38900	childrenminor
34147	38901	childrenminor
34148	38902	childrenminor
34149	38903	childrenminor
34150	38904	childrenminor
34151	38905	childrenminor
34152	38906	childrenminor
34153	38907	childrenminor
34154	38908	childrenminor
34155	38909	childrenminor
34156	38910	childrenminor
34157	38911	childrenminor
34158	38912	childrenminor
34159	38913	childrenminor
34160	38914	childrenminor
34161	38915	childrenminor
34162	38916	childrenminor
34163	38917	childrenminor
34164	38918	childrenminor
34165	38919	childrenminor
34166	38920	childrenminor
34167	38921	childrenminor
34168	38922	childrenminor
34169	38923	childrenminor
34170	38924	childrenminor
34171	38925	childrenminor
34172	38926	childrenminor
34173	38927	childrenminor
34174	38928	childrenminor
34175	38929	childrenminor
34176	38930	childrenminor
34177	38931	childrenminor
34178	38932	childrenminor
34179	38933	childrenminor
34180	38934	childrenminor
34181	38935	childrenminor
34182	38936	childrenminor
34183	38937	childrenminor
34184	38938	childrenminor
34185	38939	childrenminor
34186	38940	childrenminor
34187	38941	childrenminor
34188	38942	childrenminor
34189	38943	childrenminor
34190	38944	childrenminor
34191	38945	childrenminor
34192	38946	childrenminor
34193	38947	childrenminor
34194	38948	childrenminor
34195	38949	childrenminor
34196	38950	childrenminor
34197	38951	childrenminor
34198	38952	childrenminor
34199	38953	childrenminor
34200	38954	childrenminor
34201	38955	childrenminor
34202	38956	childrenminor
34203	38957	childrenminor
34204	38958	childrenminor
34205	38959	childrenminor
34206	38960	childrenminor
34207	38961	childrenminor
34208	38962	childrenminor
34209	38963	childrenminor
34210	38964	childrenminor
34211	38965	childrenminor
34212	38966	childrenminor
34213	38967	childrenminor
34214	38968	childrenminor
34215	38969	childrenminor
34216	38970	childrenminor
34217	38971	childrenminor
34218	38972	childrenminor
34219	38973	childrenminor
34220	38974	childrenminor
34221	38975	childrenminor
34222	38976	childrenminor
34223	38977	childrenminor
34224	38978	childrenminor
34225	38979	childrenminor
34226	38980	childrenminor
34227	38981	childrenminor
34228	38982	childrenminor
34229	38983	childrenminor
34230	38984	childrenminor
34231	38985	childrenminor
34232	38986	childrenminor
34233	38987	childrenminor
34234	38988	childrenminor
34235	38989	childrenminor
34236	38990	childrenminor
34237	38991	childrenminor
34238	38992	childrenminor
34239	38993	childrenminor
34240	38994	childrenminor
34241	38995	childrenminor
34242	38996	childrenminor
34243	38997	childrenminor
34244	38998	childrenminor
34245	38999	childrenminor
34246	39000	childrenminor
34247	39001	childrenminor
34248	39002	childrenminor
34250	39004	childrenminor
34251	39005	childrenminor
34252	39006	childrenminor
34253	39007	childrenminor
34254	39008	childrenminor
34255	39009	childrenminor
34256	39010	childrenminor
34257	39011	childrenminor
34258	39012	childrenminor
34259	39013	childrenminor
34260	39014	childrenminor
34261	39015	childrenminor
34262	39016	childrenminor
34263	39017	childrenminor
34264	39018	childrenminor
34265	39019	childrenminor
34266	39020	childrenminor
34267	39021	childrenminor
34268	39022	childrenminor
34269	39023	childrenminor
34270	39024	childrenminor
34271	39025	childrenminor
34272	39026	childrenminor
34273	39027	childrenminor
34274	39028	childrenminor
34275	39029	childrenminor
34276	39030	childrenminor
34277	39031	childrenminor
34278	39032	childrenminor
34279	39033	childrenminor
34280	39034	childrenminor
34281	39035	childrenminor
34282	39036	childrenminor
34283	39037	childrenminor
34284	39038	childrenminor
34285	39039	childrenminor
34286	39040	childrenminor
34287	39041	childrenminor
34288	39042	childrenminor
34289	39043	childrenminor
34290	39044	childrenminor
34291	39045	childrenminor
34292	39046	childrenminor
34293	39047	childrenminor
34294	39048	childrenminor
34295	39049	childrenminor
34296	39050	childrenminor
34297	39051	childrenminor
34298	39052	childrenminor
34299	39053	childrenminor
34300	39054	childrenminor
34301	39055	childrenminor
34302	39056	childrenminor
34303	39057	childrenminor
34304	39058	childrenminor
34305	39059	childrenminor
34306	39060	childrenminor
34307	39061	childrenminor
34308	39062	childrenminor
34309	39063	childrenminor
34310	39064	childrenminor
34311	39065	childrenminor
34312	39066	childrenminor
34313	39067	childrenminor
34314	39068	childrenminor
34315	39069	childrenminor
34316	39070	childrenminor
34317	39071	childrenminor
34318	39072	childrenminor
34319	39073	childrenminor
34320	39074	childrenminor
34321	39075	childrenminor
34322	39076	childrenminor
34323	39077	childrenminor
34324	39078	childrenminor
34325	39079	childrenminor
34326	39080	childrenminor
34327	39081	childrenminor
34328	39082	childrenminor
34329	39083	childrenminor
34330	39084	childrenminor
34331	39085	childrenminor
34332	39086	childrenminor
34333	39087	childrenminor
34334	39088	childrenminor
34335	39089	childrenminor
34336	39090	childrenminor
34337	39091	childrenminor
34338	39092	childrenminor
34339	39093	childrenminor
34340	39094	childrenminor
34341	39095	childrenminor
34342	39096	childrenminor
34343	39097	childrenminor
34344	39098	childrenminor
34345	39099	childrenminor
34346	39100	childrenminor
34347	39101	childrenminor
34348	39102	childrenminor
34349	39103	childrenminor
34350	39104	childrenminor
34351	39105	childrenminor
34352	39106	childrenminor
34353	39107	childrenminor
34354	39108	childrenminor
34355	39109	childrenminor
34356	39110	childrenminor
34357	39111	childrenminor
34358	39112	childrenminor
34359	39113	childrenminor
34360	39114	childrenminor
34361	39115	childrenminor
34362	39116	childrenminor
34363	39117	childrenminor
34364	39118	childrenminor
34365	39119	childrenminor
34367	39121	childrenminor
34368	39122	childrenminor
34369	39123	childrenminor
34370	39124	childrenminor
34371	39125	childrenminor
34372	39126	childrenminor
34373	39127	childrenminor
34374	39128	childrenminor
34375	39129	childrenminor
34376	39130	childrenminor
34377	39131	childrenminor
34378	39132	childrenminor
34379	39133	childrenminor
34380	39134	childrenminor
34381	39135	childrenminor
34382	39136	childrenminor
34383	39137	childrenminor
34384	39138	childrenminor
34385	39139	childrenminor
34386	39140	childrenminor
34387	39141	childrenminor
34388	39142	childrenminor
34389	39143	childrenminor
34390	39144	childrenminor
34391	39145	childrenminor
34392	39146	childrenminor
34393	39147	childrenminor
34394	39148	childrenminor
34395	39149	childrenminor
34396	39150	childrenminor
34397	39151	childrenminor
34398	39152	childrenminor
34399	39153	childrenminor
34400	39154	childrenminor
34401	39155	childrenminor
34402	39156	childrenminor
34403	39157	childrenminor
34404	39158	childrenminor
34405	39159	childrenminor
34406	39160	childrenminor
34407	39161	childrenminor
34408	39162	childrenminor
34409	39163	childrenminor
34410	39164	childrenminor
34411	39165	childrenminor
34412	39166	childrenminor
34413	39167	childrenminor
34414	39168	childrenminor
34415	39169	childrenminor
34416	39170	childrenminor
34417	39171	childrenminor
34418	39172	childrenminor
34419	39173	childrenminor
34420	39174	childrenminor
34421	39175	childrenminor
34422	39176	childrenminor
34423	39177	childrenminor
34424	39178	childrenminor
34425	39179	childrenminor
34426	39180	childrenminor
34427	39181	childrenminor
34428	39182	childrenminor
34429	39183	childrenminor
34430	39184	childrenminor
34431	39185	childrenminor
34432	39186	childrenminor
34433	39187	childrenminor
34434	39188	childrenminor
34435	39189	childrenminor
34436	39190	childrenminor
34437	39191	childrenminor
34438	39192	childrenminor
34439	39193	childrenminor
34440	39194	childrenminor
34441	39195	childrenminor
34442	39196	childrenminor
34443	39197	childrenminor
34444	39198	childrenminor
34445	39199	childrenminor
34446	39200	childrenminor
34447	39201	childrenminor
34448	39202	childrenminor
34449	39203	childrenminor
34450	39204	childrenminor
34451	39205	childrenminor
34452	39206	childrenminor
34453	39207	childrenminor
34454	39208	childrenminor
34455	39209	childrenminor
34456	39210	childrenminor
34457	39211	childrenminor
34458	39212	childrenminor
34459	39213	childrenminor
34460	39214	childrenminor
34461	39215	childrenminor
34462	39216	childrenminor
34463	39217	childrenminor
34464	39218	childrenminor
34465	39219	childrenminor
34466	39220	childrenminor
34467	39221	childrenminor
34468	39222	childrenminor
34469	39223	childrenminor
34470	39224	childrenminor
34471	39225	childrenminor
34472	39226	childrenminor
34473	39227	childrenminor
34474	39228	childrenminor
34475	39229	childrenminor
34476	39230	childrenminor
34477	39231	childrenminor
34478	39232	childrenminor
34479	39233	childrenminor
34480	39234	childrenminor
34481	39235	childrenminor
34482	39236	childrenminor
34483	39237	childrenminor
34484	39238	childrenminor
34485	39239	childrenminor
34486	39240	childrenminor
34488	39242	childrenminor
34489	39243	childrenminor
34490	39244	childrenminor
34491	39245	childrenminor
34492	39246	childrenminor
34493	39247	childrenminor
34494	39248	childrenminor
34495	39249	childrenminor
34496	39250	childrenminor
34497	39251	childrenminor
34498	39252	childrenminor
34499	39253	childrenminor
34500	39254	childrenminor
34501	39255	childrenminor
34502	39256	childrenminor
34503	39257	childrenminor
34504	39258	childrenminor
34505	39259	childrenminor
34506	39260	childrenminor
34507	39261	childrenminor
34508	39262	childrenminor
34510	39264	childrenminor
34511	39265	childrenminor
34512	39266	childrenminor
34513	39267	childrenminor
34514	39268	childrenminor
34515	39269	childrenminor
34516	39270	childrenminor
34517	39271	childrenminor
34518	39272	childrenminor
34519	39273	childrenminor
34520	39274	childrenminor
34521	39275	childrenminor
34522	39276	childrenminor
34523	39277	childrenminor
34524	39278	childrenminor
34525	39279	childrenminor
34526	39280	childrenminor
34527	39281	childrenminor
34528	39282	childrenminor
34529	39283	childrenminor
34530	39284	childrenminor
34531	39285	childrenminor
34532	39286	childrenminor
34533	39287	childrenminor
34534	39288	childrenminor
34535	39289	childrenminor
34536	39290	childrenminor
34537	39291	childrenminor
34538	39292	childrenminor
34539	39293	childrenminor
34540	39294	childrenminor
34541	39295	childrenminor
34542	39296	childrenminor
34543	39297	childrenminor
34544	39298	childrenminor
34545	39299	childrenminor
34546	39300	childrenminor
34547	39301	childrenminor
34548	39302	childrenminor
34549	39303	childrenminor
34550	39304	childrenminor
34551	39305	childrenminor
34552	39306	childrenminor
34553	39307	childrenminor
34554	39308	childrenminor
34555	39309	childrenminor
34557	39311	childrenminor
34558	39312	childrenminor
34559	39313	childrenminor
34560	39314	childrenminor
34561	39315	childrenminor
34562	39316	childrenminor
34563	39317	childrenminor
34564	39318	childrenminor
34565	39319	childrenminor
34566	39320	childrenminor
34567	39321	childrenminor
34568	39322	childrenminor
34569	39323	childrenminor
34570	39324	childrenminor
34571	39325	childrenminor
34572	39326	childrenminor
34573	39327	childrenminor
34574	39328	childrenminor
34575	39329	childrenminor
34576	39330	childrenminor
34577	39331	childrenminor
34578	39332	childrenminor
34579	39333	childrenminor
34580	39334	childrenminor
34581	39335	childrenminor
34582	39336	childrenminor
34583	39337	childrenminor
34584	39338	childrenminor
34585	39339	childrenminor
34586	39340	childrenminor
34587	39341	childrenminor
34588	39342	childrenminor
34589	39343	childrenminor
34590	39344	childrenminor
34593	39347	childrenminor
34594	39348	childrenminor
34595	39349	childrenminor
34596	39350	childrenminor
34597	39351	childrenminor
34598	39352	childrenminor
34599	39353	childrenminor
34600	39354	childrenminor
34601	39355	childrenminor
34602	39356	childrenminor
34603	39357	childrenminor
34604	39358	childrenminor
34605	39359	childrenminor
34606	39360	childrenminor
34607	39361	childrenminor
34608	39362	childrenminor
34609	39363	childrenminor
34610	39364	childrenminor
34611	39365	childrenminor
34612	39366	childrenminor
34613	39367	childrenminor
34614	39368	childrenminor
34615	39369	childrenminor
34616	39370	childrenminor
34617	39371	childrenminor
34618	39372	childrenminor
34619	39373	childrenminor
34620	39374	childrenminor
34621	39375	childrenminor
34622	39376	childrenminor
34623	39377	childrenminor
34624	39378	childrenminor
34625	39379	childrenminor
34626	39380	childrenminor
34627	39381	childrenminor
34628	39382	childrenminor
34629	39383	childrenminor
34630	39384	childrenminor
34631	39385	childrenminor
34632	39386	childrenminor
34633	39387	childrenminor
34634	39388	childrenminor
34635	39389	childrenminor
34636	39390	childrenminor
34637	39391	childrenminor
34638	39392	childrenminor
34639	39393	childrenminor
34640	39394	childrenminor
34641	39395	childrenminor
34642	39396	childrenminor
34643	39397	childrenminor
34644	39398	childrenminor
34645	39399	childrenminor
34646	39400	childrenminor
34647	39401	childrenminor
34648	39402	childrenminor
34649	39403	childrenminor
34650	39404	childrenminor
34651	39405	childrenminor
34652	39406	childrenminor
34653	39407	childrenminor
34654	39408	childrenminor
34655	39409	childrenminor
34656	39410	childrenminor
34657	39411	childrenminor
34658	39412	childrenminor
34659	39413	childrenminor
34660	39414	childrenminor
34661	39415	childrenminor
34662	39416	childrenminor
34663	39417	childrenminor
34664	39418	childrenminor
34665	39419	childrenminor
34666	39420	childrenminor
34667	39421	childrenminor
34668	39422	childrenminor
34669	39423	childrenminor
34670	39424	childrenminor
34671	39425	childrenminor
34672	39426	childrenminor
34673	39427	childrenminor
34674	39428	childrenminor
34675	39429	childrenminor
34676	39430	childrenminor
34677	39431	childrenminor
34678	39432	childrenminor
34679	39433	childrenminor
34680	39434	childrenminor
34681	39435	childrenminor
34682	39436	childrenminor
34683	39437	childrenminor
34684	39438	childrenminor
34685	39439	childrenminor
34686	39440	childrenminor
34687	39441	childrenminor
34688	39442	childrenminor
34689	39443	childrenminor
34690	39444	childrenminor
34691	39445	childrenminor
34692	39446	childrenminor
34693	39447	childrenminor
34694	39448	childrenminor
34695	39449	childrenminor
34696	39450	childrenminor
34697	39451	childrenminor
34698	39452	childrenminor
34699	39453	childrenminor
34700	39454	childrenminor
34701	39455	childrenminor
34702	39456	childrenminor
34703	39457	childrenminor
34704	39458	childrenminor
34705	39459	childrenminor
34706	39460	childrenminor
34707	39461	childrenminor
34708	39462	childrenminor
34709	39463	childrenminor
34710	39464	childrenminor
34711	39465	childrenminor
34712	39466	childrenminor
34713	39467	childrenminor
34714	39468	childrenminor
34715	39469	childrenminor
34716	39470	childrenminor
34717	39471	childrenminor
34718	39472	childrenminor
34719	39473	childrenminor
34720	39474	childrenminor
34721	39475	childrenminor
34722	39476	childrenminor
34723	39477	childrenminor
34724	39478	childrenminor
34725	39479	childrenminor
34726	39480	childrenminor
34727	39481	childrenminor
34728	39482	childrenminor
34729	39483	childrenminor
34730	39484	childrenminor
34731	39485	childrenminor
34732	39486	childrenminor
34733	39487	childrenminor
34734	39488	childrenminor
34735	39489	childrenminor
34736	39490	childrenminor
34737	39491	childrenminor
34738	39492	childrenminor
34739	39493	childrenminor
34740	39494	childrenminor
34741	39495	childrenminor
34742	39496	childrenminor
34743	39497	childrenminor
34744	39498	childrenminor
34745	39499	childrenminor
34746	39500	childrenminor
34747	39501	childrenminor
34748	39502	childrenminor
34749	39503	childrenminor
34750	39504	childrenminor
34751	39505	childrenminor
34752	39506	childrenminor
34753	39507	childrenminor
34754	39508	childrenminor
34755	39509	childrenminor
34756	39510	childrenminor
34757	39511	childrenminor
34758	39512	childrenminor
34759	39513	childrenminor
34760	39514	childrenminor
34761	39515	childrenminor
34762	39516	childrenminor
34763	39517	childrenminor
34764	39518	childrenminor
34765	39519	childrenminor
34766	39520	childrenminor
34767	39521	childrenminor
34768	39522	childrenminor
34769	39523	childrenminor
34770	39524	childrenminor
34771	39525	childrenminor
34772	39526	childrenminor
34773	39527	childrenminor
34774	39528	childrenminor
34775	39529	childrenminor
34776	39530	childrenminor
34777	39531	childrenminor
34778	39532	childrenminor
34779	39533	childrenminor
34780	39534	childrenminor
34781	39535	childrenminor
34782	39536	childrenminor
34783	39537	childrenminor
34784	39538	childrenminor
34785	39539	childrenminor
34786	39540	childrenminor
34787	39541	childrenminor
34788	39542	childrenminor
34789	39543	childrenminor
34790	39544	childrenminor
34791	39545	childrenminor
34792	39546	childrenminor
34793	39547	childrenminor
34794	39548	childrenminor
34795	39549	childrenminor
34796	39550	childrenminor
34797	39551	childrenminor
34798	39552	childrenminor
34799	39553	childrenminor
34800	39554	childrenminor
34801	39555	childrenminor
34802	39556	childrenminor
34803	39557	childrenminor
34804	39558	childrenminor
34805	39559	childrenminor
34806	39560	childrenminor
34807	39561	childrenminor
34808	39562	childrenminor
34809	39563	childrenminor
34810	39564	childrenminor
34811	39565	childrenminor
34812	39566	childrenminor
34813	39567	childrenminor
34814	39568	childrenminor
34815	39569	childrenminor
34816	39570	childrenminor
34817	39571	childrenminor
34818	39572	childrenminor
34819	39573	childrenminor
34820	39574	childrenminor
34821	39575	childrenminor
34822	39576	childrenminor
34823	39577	childrenminor
34824	39578	childrenminor
34825	39579	childrenminor
34826	39580	childrenminor
34827	39581	childrenminor
34828	39582	childrenminor
34829	39583	childrenminor
34830	39584	childrenminor
34831	39585	childrenminor
34832	39586	childrenminor
34833	39587	childrenminor
34834	39588	childrenminor
34835	39589	childrenminor
34836	39590	childrenminor
34837	39591	childrenminor
34838	39592	childrenminor
34839	39593	childrenminor
34840	39594	childrenminor
34841	39595	childrenminor
34842	39596	childrenminor
34843	39597	childrenminor
34844	39598	childrenminor
34845	39599	childrenminor
34846	39600	childrenminor
34847	39601	childrenminor
34848	39602	childrenminor
34849	39603	childrenminor
34850	39604	childrenminor
34851	39605	childrenminor
34852	39606	childrenminor
34853	39607	childrenminor
34854	39608	childrenminor
34855	39609	childrenminor
34856	39610	childrenminor
34857	39611	childrenminor
34858	39612	childrenminor
34859	39613	childrenminor
34860	39614	childrenminor
34861	39615	childrenminor
34862	39616	childrenminor
34863	39617	childrenminor
34864	39618	childrenminor
34865	39619	childrenminor
34866	39620	childrenminor
34867	39621	childrenminor
34868	39622	childrenminor
34869	39623	childrenminor
34870	39624	childrenminor
34871	39625	childrenminor
34872	39626	childrenminor
34873	39627	childrenminor
34874	39628	childrenminor
34875	39629	childrenminor
34876	39630	childrenminor
34877	39631	childrenminor
34878	39632	childrenminor
34879	39633	childrenminor
34880	39634	childrenminor
34881	39635	childrenminor
34882	39636	childrenminor
34883	39637	childrenminor
34884	39638	childrenminor
34885	39639	childrenminor
34886	39640	childrenminor
34887	39641	childrenminor
34888	39642	childrenminor
34889	39643	childrenminor
34890	39644	childrenminor
34891	39645	childrenminor
34892	39646	childrenminor
34893	39647	childrenminor
34894	39648	childrenminor
34895	39649	childrenminor
34896	39650	childrenminor
34897	39651	childrenminor
34898	39652	childrenminor
34899	39653	childrenminor
34900	39654	childrenminor
34901	39655	childrenminor
34902	39656	childrenminor
34903	39657	childrenminor
34904	39658	childrenminor
34905	39659	childrenminor
34906	39660	childrenminor
34907	39661	childrenminor
34908	39662	childrenminor
34909	39663	childrenminor
34910	39664	childrenminor
34911	39665	childrenminor
34912	39666	childrenminor
34913	39667	childrenminor
34914	39668	childrenminor
34915	39669	childrenminor
34916	39670	childrenminor
34917	39671	childrenminor
34918	39672	childrenminor
34919	39673	childrenminor
34920	39674	childrenminor
34921	39675	childrenminor
34922	39676	childrenminor
34923	39677	childrenminor
34924	39678	childrenminor
34925	39679	childrenminor
34926	39680	childrenminor
34927	39681	childrenminor
34928	39682	childrenminor
34929	39683	childrenminor
34930	39684	childrenminor
34931	39685	childrenminor
34932	39686	childrenminor
34933	39687	childrenminor
34934	39688	childrenminor
34935	39689	childrenminor
34936	39690	childrenminor
34937	39691	childrenminor
34938	39692	childrenminor
34939	39693	childrenminor
34940	39694	childrenminor
34941	39695	childrenminor
34942	39696	childrenminor
34943	39697	childrenminor
34944	39698	childrenminor
34945	39699	childrenminor
34946	39700	childrenminor
34947	39701	childrenminor
34948	39702	childrenminor
34949	39703	childrenminor
34950	39704	childrenminor
34951	39705	childrenminor
34952	39706	childrenminor
34953	39707	childrenminor
34954	39708	childrenminor
34955	39709	childrenminor
34956	39710	childrenminor
34957	39711	childrenminor
34958	39712	childrenminor
34959	39713	childrenminor
34960	39714	childrenminor
34961	39715	childrenminor
34962	39716	childrenminor
34963	39717	childrenminor
34964	39718	childrenminor
34965	39719	childrenminor
34966	39720	childrenminor
34967	39721	childrenminor
34968	39722	childrenminor
34969	39723	childrenminor
34970	39724	childrenminor
34971	39725	childrenminor
34972	39726	childrenminor
34973	39727	childrenminor
34974	39728	childrenminor
34975	39729	childrenminor
34976	39730	childrenminor
34977	39731	childrenminor
34978	39732	childrenminor
34979	39733	childrenminor
34980	39734	childrenminor
34981	39735	childrenminor
34982	39736	childrenminor
34983	39737	childrenminor
34984	39738	childrenminor
34985	39739	childrenminor
34986	39740	childrenminor
34987	39741	childrenminor
34988	39742	childrenminor
34989	39743	childrenminor
34990	39744	childrenminor
34991	39745	childrenminor
34992	39746	childrenminor
34993	39747	childrenminor
