image_name,x1,x2,y1,y2,category,text,page,note,line,tr_text,eo_text,pt_text,tr_parish,eo_parish,pt_parish,gemini_parish
little_subsidy1642_page_141.png,508,1598,1735,1814,left_column,,141,6,8,Thomas Jeffry 8,Thomas Jeffry 8   0,Thomas Jeffry8,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,508,1598,1810,1890,left_column,,141,6,9,Hugh Gove 1,Hugh Gove 1 . 9,Hugh Gove,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,508,1598,1885,1964,left_column,,141,6,10,William Copper 10,William Cooper 1 10,William Cooper 1 10,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,508,1598,1962,2041,left_column,,141,6,11,William Arto/7 10,Wi 1 ]iam Arnoll 7 10,William Arnoll 7 10,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,1750,2846,1198,1288,center_column,,141,7,1,Mary Spears 5,Mary Speare 5 . 6,Mary speare ©,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,1750,2846,1283,1362,center_column,,141,7,2,Walter William 6,Walter Wi 1liam_ 6   0,Walter William 6 0,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,1750,2846,1358,1438,center_column,,141,7,3,John Heathman 2 4,John Heathman 2 4,John Heathman2,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,1750,2846,1433,1512,center_column,,141,7,4,Alexander Copper 20,Alexander Cooper 2  0,Alexander Cooper 2 0,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,1750,2846,1506,1585,center_column,,141,7,5,Hugh ....fford gent 20,Hugh 0.fford gent 20,Hugh ...ffordgent 20 0,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,1750,2846,1581,1660,center_column,,141,7,6,John Weckes doctor 20,John Weekes doctor 20,John Weekes doctor 20 0,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,1750,2846,1656,1736,center_column,,141,7,7,William Treviticck,William Trevithick,William Trevithick,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,1750,2846,1735,1884,center_column,,141,7,8,Robert ciago G 3,clerk 7 Robert C lapp 18 0,clerk /7 |Robert Clapp 18,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,1750,2846,1881,1960,center_column,,141,7,9,Nicholas Westlake 7,Nicholas Westlake 7   0,Nicholas Westlake 7,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,1750,2846,1958,2037,center_column,,141,7,10,Richard Downe 10,Richard Downe 10,Richard Downe 10,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,3005,4092,1181,1287,right_column,,141,8,1,Thomas Isack 8,Thomas Isaack,ThomasIsaack,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,3005,4092,1283,1362,right_column,,141,8,2,Richard Hill 5,Richard Hill 0,Richard Hill,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,3005,4092,1356,1435,right_column,,141,8,3,Elizabeth Brock wid -,Elizabeth Brock wid,Elizabeth Brock wid - =,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,3005,4092,1431,1510,right_column,,141,8,4,John Hill -,John Hil1,John Hill,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,3005,4092,1505,1584,right_column,,141,8,5,Katherine Mabin -,Katherine Mabin,Katherine Mabin,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,3005,4092,1580,1659,right_column,,141,8,6,John Heawood -,John Heawood,John Heawood .,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,3005,4092,1654,1733,right_column,,141,8,7,James Speare -,Jane Speare,Jane speare,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,3005,4092,1727,1806,right_column,,141,8,8,John Chambers -,John Chambers,John Chambers,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,3005,4092,1804,1883,right_column,,141,8,9,Richard Gove -,Richard Gove,Richard Gove,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_141.png,3005,4092,1883,1973,right_column,,141,8,10,John Weekes -,John Weekes,Jonn Weekes,MONCK OKEHAMPTON PARISH,Monck OKEHAMPTON PARISH,MONCK OKEHAMPTON. PARISH,Monkokehampton
little_subsidy1642_page_142.png,1791,2575,415,509,parish,,142,1,1,,,,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,400,1493,573,662,left_column,,142,2,1,William Battehill,William Battishill,William Battishill ©,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,400,1493,657,736,left_column,,142,2,2,()clerk 18,clerk 18 0,clerk18,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,400,1493,733,812,left_column,,142,2,3,Mrs .... Yeo wid 10,Mrs Yeo wid 10,Mrs .-.Yeo wid10 6,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,400,1493,808,887,left_column,,142,2,4,"(9.1ost by mut,)",[9 lost mut. ] by,[9 lost by mut.|],SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,400,1493,880,960,left_column,,142,2,5,Robert Smale 6,Robert Smale 6,Robert Smale,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,400,1493,955,1034,left_column,,142,2,6,Richard Bowman 14,Richard Bowman 14 0,Richard Bowman 14. 0,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,400,1493,1028,1107,left_column,,142,2,7,John Goodding 11,John Go odding 11 0,John Goodding 11,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,400,1493,1103,1183,left_column,,142,2,8,Edward Leveres 7,Edward Lewes 7  6,Edward Lewes ©,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,400,1493,1177,1256,left_column,,142,2,9,Edward Hanne 8,Edward Hanne 8   0,Edward Hanne,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,400,1493,1252,1331,left_column,,142,2,10,Thomas Badcocke gent 5,Thomas Badcocke gent 5   0,Thomas Badcocke gent 5,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,400,1493,1325,1404,left_column,,142,2,11,Diggry Oliver 6,Digory 01 i ve r 6  0,Digory Oliver6,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,400,1493,1398,1477,left_column,,142,2,12,Henry Martin 4,Henry Martin 4   0,Henry Martin,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,400,1493,1473,1553,left_column,,142,2,13,Christian Collact 8 5,Ciprian Co] lacot 8 ` 5,CiprianCollacot 8 5,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,400,1493,1551,1630,left_column,,142,2,14,Katherine Col least,Katherine Collacot,Katherine Collacot,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,400,1493,1622,1701,left_column,,142,2,15,J. ..... wid 7,W 1 d `7 . 4,wid,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,400,1493,1699,1779,left_column,,142,2,16,Edie Peance wid 4,Edie Pearce Wid 4   0,Edie Pearce wid 4 0,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,400,1493,1779,1860,left_column,,142,2,17,Robert Allen 20,Robert A11e n 2,Robert Allen,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,1663,2739,562,657,center_column,,142,3,1,Silvester Nickele 6,Silvester Nicke ~6   0,Silvester Nicke 6 0,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,1663,2739,654,733,center_column,,142,3,2,Amins Gooddinge 6,Am ias Gooddinge 36   0,Amias Gooddinge 6 0,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,1663,2739,730,809,center_column,,142,3,3,Walt. Gawan wid 5,Welth.. Gawman wid 5,Welth.. Gawman wid 5 -=,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,1663,2739,803,882,center_column,,142,3,4,Andrew Collacot 5,Andrew Collacot 5,Andrew Collacot 5,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,1663,2739,877,957,center_column,,142,3,5,Mary Allen wid 5,Mary A11en Wid 5,Mary Allen wid,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,1663,2739,953,1033,center_column,,142,3,6,Leonard Morcombe 7 -,Leonard Morcombe 7,Leonard Morcombe 7 =,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,1663,2739,1028,1107,center_column,,142,3,7,John John 6,John John 6,John John,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,1663,2739,1101,1180,center_column,,142,3,8,Robert Gawan 4,Robert Gawman,Robert Gawman,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,1663,2739,1176,1255,center_column,,142,3,9,William Col least 4,Wi ]liam Col lacot 4,WilliamCollacot 4 -,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,1663,2739,1249,1328,center_column,,142,3,10,John Hawkins 5,John Hawkins 5 . 6,John Hawkins,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,1663,2739,1323,1402,center_column,,142,3,11,Hugh Hutch rings 4,Hugh Hutchings .4 3,Hugh Hutchings4,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,1663,2739,1398,1477,center_column,,142,3,12,Robert Allen 4,Robert Al1en 4 3,Robert Allen,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,1663,2739,1473,1553,center_column,,142,3,13,Humphry Glover 5,Humphry G10win 5   9,Humphry Glowin,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,1663,2739,1549,1628,center_column,,142,3,14,George Allen 6,George Allen 6   3,George Allen,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,1663,2739,1622,1701,center_column,,142,3,15,John Hooper 3,John Hoppe 3 0,John Hopper,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,1663,2739,1700,1779,center_column,,142,3,16,Simon Hooper 2,Simon Hopper 2 0,Simon Hopper,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,1663,2739,1771,1848,center_column,,142,3,17,John Robins 20,John Robins 2 0,John Robins,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,2898,3971,569,655,right_column,,142,4,1,Richard Pope -,Richard Pop e,Richard Pope,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,2898,3971,652,731,right_column,,142,4,2,Andrew James -,Andrew James,Andrew James,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,2898,3971,726,805,right_column,,142,4,3,Richard Gawman -,Richard Gawman,Richard Gawman,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,2898,3971,802,881,right_column,,142,4,4,Martin Gawman -,Martin Gawman,Martin Gawman,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,2898,3971,878,957,right_column,,142,4,5,Robert Gawan jun 3,Robert Gawman jun 3   0,Robert Gawman jun 3 0,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,2898,3971,951,1030,right_column,,142,4,6,opian Whitfeld .,Ciprian Whitfeild,Ciprian Whitfeild,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,2898,3971,1027,1106,right_column,,142,4,7,Thomas Leyman 3,Thomas Leyman 3,Thomas Leyman -3,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,2898,3971,1102,1181,right_column,,142,4,8,Richard Goodinge 4,Richard Gooddinge 4   0,Richard Gooddinge4,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,2898,3971,1177,1256,right_column,,142,4,9,Robert Goodynge 2,Robert Goodynge 2 0,Robert Goodynge |,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,2898,3971,1250,1329,right_column,,142,4,10,Thomas Sanders 1,Thonas Sanders  1,Thomas Sanders1,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,2898,3971,1325,1405,right_column,,142,4,11,Roger Allen 2,Roge r Al1en 2,Roger Allen,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,2898,3971,1400,1479,right_column,,142,4,12,Thomas ..... 1,Thomas _ 1,Thomas....,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,2898,3971,1475,1554,right_column,,142,4,13,Edward Gawman 3,Edward Gawman 3,Edward Gawman,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,2898,3971,1551,1630,right_column,,142,4,14,John Collacot .,John Collacot,John Collacot,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,2898,3971,1624,1704,right_column,,142,4,15,Andrew ..... .,Andrew,Andrew ....,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,2898,3971,1694,1771,right_column,,142,4,16,Stephen Hawbridge -,Stephen Hawkridqe,Steohen Hawkridge,SHEEBERE PARISH,S HEEBERE PARISH,SHEEBERE PARISH,Shebbear
little_subsidy1642_page_142.png,1566,2777,2169,2266,parish,,142,5,1,,,,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,2323,2409,left_column,,142,6,1,Henry Roll Esq 2,Henry Ro 1 1 Esq 2 9,Henry Roll Esq2,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,2409,2488,left_column,,142,6,2,Thomas Moncke Egg 3,Thomas Moncke Esq 2 3,Thomas Moncke Esq,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,2485,2564,left_column,,142,6,3,Giles Riordan Esq 11⁄3,Gi les Risdon Esq 1 1,Giles Risdon Esq11,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,2557,2637,left_column,,142,6,4,() 9 illegible),[19 illeg1ble ],[19 illegible],LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,2632,2712,left_column,,142,6,5,George (G)est -,George (G ) est,George (G)est,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,2703,2782,left_column,,142,6,6,Arthur Rew -,Arthur Rew,Arthur Rew.,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,2780,2860,left_column,,142,6,7,John Tetherelegh -,John Tetherleigh,JohnTetherleigh - =,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,2855,2934,left_column,,142,6,8,Henry Blanchardard 4,Henry Blanchard 4,Henry Blanchard 4 -,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,2931,3010,left_column,,142,6,9,Jerome Blanchardard -,Jerome Blanchard 4,Jerome Blanchard 4 -,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,3006,3085,left_column,,142,6,10,Richard Kenicke -,RichardKenicke  2,RichardKenicke 2 =,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,3082,3161,left_column,,142,6,11,Nicholas Sinceke 6,Nicholas Sincocke 6,NicholasSincocke 6,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,3154,3233,left_column,,142,6,12,John Dimon 2 4,John Dimon 2 4,John Dimon,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,3228,3308,left_column,,142,6,13,Charity Cornish 8,Charity Cornish 8 `,Charity Cornish8,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,3303,3382,left_column,,142,6,14,Joan Kingdom 6,Joan Kingd0n 6   0,Joan Kingdon,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,3377,3456,left_column,,142,6,15,John Durrant 4,John Durrant,John Durrant,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,3454,3533,left_column,,142,6,16,Samuel Vigars 5,Samuel Viga r s 5,Samuel Vigars),LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,3527,3606,left_column,,142,6,17,Simon Podner 11,Simon Pudner 11,Simon Pudner,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,3603,3682,left_column,,142,6,18,Richard Tremere 11,Richard Treneere 11,Richard Tremeere 11,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,3677,3756,left_column,,142,6,19,Joan Bowler 4,Joan Bowler 0,Joan Bowler,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,3749,3829,left_column,,142,6,20,John Bowdon 6,John Bowdon 6   0,John Bowdon,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,405,1489,3827,3911,left_column,,142,6,21,Achillis Allen 10,Archi ]] is A]1en 10,Archillis Allen 10 0,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,1656,2732,2323,2415,center_column,,142,7,1,.... Whitehahare -,Whiteheare,weee Whiteheare,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,1656,2732,2415,2519,center_column,,142,7,2,.... .....,,-' £ es ee>t,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,1656,2732,2519,2634,center_column,,142,7,3,Thomas Moncke Esq 1,Thomas Moncke Esq 1,Thomas Moncke Esq = 1,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,1656,2732,2634,2722,center_column,,142,7,4,Anthony Coplestone,Anthony Coplestone,Anthony Coplestone,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,1656,2732,2702,2781,center_column,,142,7,5,..... gent .,gent,gent,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,1656,2732,2768,2847,center_column,,142,7,6,John ..... .,John,John. .-....,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,1656,2732,2845,2932,center_column,,142,7,7,Mrs Eliot Coplestone 15,Mrs Elinor Coplestone 15,Mrs ElinorCoplestone 15 0,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,1656,2732,2928,3007,center_column,,142,7,8,Mrs Francis Carys Cars 12 5,Mrs Francis Cary 12 5,Mrs Francis Cary 12 5,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,1656,2732,3003,3082,center_column,,142,7,9,John Barnfield gent 2,John Barnfield gent 2 9,John Barnfield gent 2 9,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,1656,2732,3076,3155,center_column,,142,7,10,Mrs Croce Wellington 4,Mrs Grace Wellington 4 77,Mrs Grace Wellington 4 7,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,1656,2732,3150,3229,center_column,,142,7,11,Levins Wellington genton 9,Lewis Wellington gent 1 1,Lewis Wellington gent 11,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,1656,2732,3225,3304,center_column,,142,7,12,Mr Richard . . . 5,Mr Richard 5   0,Mr Richard ...,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,1656,2732,3301,3380,center_column,,142,7,13,Robert Nicoolds 11,Robert Nich0 ]s 1 1,Robert Nicholls 11,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,1656,2732,3374,3454,center_column,,142,7,14,John Tucker 6 4,John Tucker 6   4,John Tucker,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,1656,2732,3450,3529,center_column,,142,7,15,Robert Weldon 4,Robert We ldon 4 3,Robert Weldon,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,1656,2732,3525,3604,center_column,,142,7,16,Philip H___ll,Philip H 211,Philip H11,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,1656,2732,3599,3678,center_column,,142,7,17,Nicholas Briant 7,Nic h 0 1a s Briant 7   0,Nicholas Briant 70,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,1656,2732,3674,3753,center_column,,142,7,18,Roger Frost 10,Roger Frost 1 10,Roger Frost10,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
little_subsidy1642_page_142.png,1656,2732,3748,3827,center_column,,142,7,19,James Parsons 4,James Parsons 4   7,James Parsons,LITTLE TORRINGTON PARISH,LitiLE TORRINGTON PARISH,LITTLE TORRINGTON PARISH,Little Torrington
