113360	9829	1	BDF	"55,10"	Eskil (of Ware)	"Freemen, two"	191700	658700	1	geld	1.4	1.4	-	N
113370	9830	1	BDF	"55,11"	-	"Freemen, four"		655950	3	geld	1.25	1.25	-	N
113380	9831	1	BDF	"55,12"	Wulfmer of Eaton Socon	"Swetmann, Wulfmer of Eaton Socon's man"	614500	513000	1	geld	1.5	1.5	-	N
113390	9832	1	BDF	"55,13"	King Edward	Wulfmer of Eaton Socon	170600	614500	1.25	geld	4	4	-	N
113400	9832	2	BDF	"55,13"	Wulfmer of Eaton Socon	"Freemen, five"	614500	655600	1.25	geld			not separately valued	N
113420	9834	1	BDF	"56,1"	-	Osgar of Bedford		389950	0.25	geld	0.1	0.1	-	N
113430	9835	1	BDF	"56,2"	-	Godwin the burgess		247250	1.06	geld	0.5	0.5	-	N
113440	9836	1	BDF	"56,3"	-	Ordwy (of Bedford)		383700	1.16	geld	0.5	0.5	-	N
113450	9837	1	BDF	"56,4"	-	Wulfmer the burgess		614800	0.16	geld	0.05	0.05	-	N
113460	9838	1	BDF	"56,5"	-	Edward's father		174050	0.5	geld	0.5	0.5	-	N
113470	9839	1	BDF	"56,6"	-	Almer's father		48350	0.12	geld	0.25	0.25	-	N
113480	9840	1	BDF	"56,7"	-	Guthmund		258700	0.75	geld	0.5	0.5	-	N
113490	9841	1	BDF	"56,8"	King Edward	Alric (Wintermilk)	170600	55400	0.25	geld	0.1	0.1	-	N
113500	9842	1	BDF	"56,9"	-	-			0.16	geld			-	N
113520	9844	1	BDF	"57,1"	King Edward	"Freemen, five"	170600	655600	2.25	geld	1	1	-	N
113530	9845	1	BDF	"57,2"	Earl Tosti	Oswy	535300	396250	0.5	geld	0.5	0.5	-	N
113540	9846	1	BDF	"57,3i"	-	"thanes, four"		677150	1	geld	1.5	1.5	-	N
113550	9847	1	BDF	"57,3ii"	King Edward	"Freemen, two"	170600	658700	0.5	geld	0.5	0.5	-	N
113560	9848	1	BDF	"57,3iii"	-	"Freemen, six"		656900	1.06	geld	1.35	1.35	-	N
113570	9849	1	BDF	"57,3iv"	King Edward	Branting	170600	117750	2.5	geld	1.5	1.5	-	N
113580	9850	1	BDF	"57,3v"	-	Lemar the beadle		325250	0.75	equal	0.5	0.5	equal	N
113590	9850	2	BDF	"57,3v"	-	Aelfric the beadle		12500	0.75	equal	0.5	0.5	equal	N
113600	9851	1	BDF	"57,3vi"	-	"Freemen, two"		658700	0.37	geld	0.25	0.25	-	N
113610	9852	1	BDF	"57,4"	-	Wulfmer the priest		614900	0.16	geld	0.5	0.5	-	N
113620	9853	2	BDF	"57,5"	-	Edward		169450	0.25	geld	0.12	0.12	proportional	N
113630	9853	1	BDF	"57,5"	-	Alwin (the reeve)		72700	0.75	geld	0.37	0.37	proportional	N
113640	9854	1	BDF	"57,6"	King Edward	Alli <of Lavendon>	170600	43800	0.62	geld	0.35	0.35	proportional	N
113650	9854	2	BDF	"57,6"	Queen Edith	Ketilbert <of Folksworth>	159150	319450	0.25	geld	0.14	0.14	proportional	N
113660	9855	1	BDF	"57,7"	-	Lank		324150	0.75	geld	0.75	0.75	-	N
113670	9856	1	BDF	"57,8"	King Edward	Alric Wintermilk	170600	55350	0.5	geld	0.25	0.25	-	N
113680	9857	1	BDF	"57,9"	King Edward	Alric (Wintermilk)	170600	55400	0.2	geld	0.05	0.05	-	N
113690	9858	1	BDF	"57,10"	King Edward	Ordwy (of Bedford)	170600	383700	0.2	geld	0.2	0.2	-	N
113700	9859	1	BDF	"57,11"	-	Dot		149550	0.37	geld	0.5	0.5	-	N
113710	9860	1	BDF	"57,12"	King Edward	Ordwy (of Bedford)	170600	383700	0.25	geld	0.5	0.5	-	N
113720	9861	1	BDF	"57,13"	-	"Freemen, eleven"		655200	1.81	geld	1.5	1.5	-	N
113730	9862	1	BDF	"57,14"	-	Godwy Dear of Bedford		249150	0.12	geld	0.05	0.05	-	N
113740	9863	1	BDF	"57,15"	-	Saegeat		474700	0.25	geld	0.5	0.5	-	N
113750	9864	1	BDF	"57,16"	King Edward	Thorgot's father	170600	523300	0.5	geld	0.6	0.6	-	N
113760	9865	1	BDF	"57,17"	-	beadle's father		635850	0.12	geld	0.05	0.05	-	N
113770	9866	1	BDF	"57,18"	-	Osgeat <of Bromham>		390150	0.41	geld	0.25	0.25	-	N
113780	9867	1	BDF	"57,19"	-	Alwin the priest		72200	0.16	geld	0.15	0.15	-	N
113790	9868	1	BDF	"57,20"	-	"Freeman, one"		654000	0.5	geld	0.15	0.15	-	N
113800	9869	1	BDF	"57,21"	-	Thorkil (of Digswell)		526040	1	geld	0.5	0.5	-	N
113810	9870	1	NTH	B1	King Edward	King Edward	171600	171600		-			-	N
113820	9871	1	NTH	B2	King Edward	-	171600			-			-	N
113830	9872	1	NTH	B3	King Edward	-	171600			-			-	N
113840	9873	1	NTH	B4	King Edward	-	171600			-			-	N
113850	9874	1	NTH	B5	King Edward	-	171600			-			-	N
113860	9875	1	NTH	B6	King Edward	-	171600			-			-	N
113880	9877	1	NTH	B8	King Edward	-	171600			-			-	N
113890	9878	1	NTH	B9	King Edward	-	171600			-			-	N
113900	9879	1	NTH	B10	King Edward	-	171600			-			-	N
113910	9880	1	NTH	B11	King Edward	-	171600			-			-	N
113920	9881	1	NTH	B12	King Edward	-	171600			-			-	N
113930	9882	1	NTH	B13	King Edward	-	171600			-			-	N
113950	9884	1	NTH	B15	King Edward	-	171600			-			-	N
113960	9885	1	NTH	B16	King Edward	-	171600			-			-	N
113970	9886	1	NTH	B17	King Edward	-	171600			-			-	N
113980	9887	1	NTH	B18	King Edward	-	171600			-			-	N
113990	9888	1	NTH	B19	King Edward	-	171600			-			-	N
114000	9889	1	NTH	B20	King Edward	-	171600			-			-	N
114010	9890	1	NTH	B21	King Edward	-	171600			-			-	N
114020	9891	1	NTH	B22	King Edward	-	171600			-			-	N
114030	9892	1	NTH	B23	King Edward	-	171600			-			-	N
114040	9893	1	NTH	B24	King Edward	-	171600			-			-	N
114050	9894	1	NTH	B25	King Edward	-	171600			-			-	N
114060	9895	1	NTH	B26	King Edward	-	171600			-			-	N
114070	9896	1	NTH	B27	King Edward	-	171600			-			-	N
114080	9897	1	NTH	B28	King Edward	-	171600			-			-	N
114090	9898	1	NTH	B29	King Edward	-	171600			-			-	N
114100	9899	1	NTH	B30	King Edward	-	171600			-			-	N
114110	9900	1	NTH	B31	King Edward	-	171600			-			-	N
114120	9901	1	NTH	B32	King Edward	-	171600			-			-	N
114130	9902	1	NTH	B33	King Edward	-	171600			-			-	N
114140	9903	1	NTH	B34	King Edward	-	171600			-			-	N
114150	9904	1	NTH	B35	King Edward	-	171600			-			-	N
114160	9905	1	NTH	B36	King Edward	King Edward	171600	171600		-		30	1086 value	N
114170	9906	1	NTH	B37	King Edward	King Edward	171600	171600		-	30.5	30.5	-	N
114180	9907	1	NTH	B38	King Edward	-	171600			-			-	N
114220	9911	1	NTH	"1,1"	-	Queen Edith		160050	9	geld	5	5	-	N
114230	9912	1	NTH	"1,2a"	-	Queen Edith		160050	3.75	geld			-	N
114240	9913	1	NTH	"1,2b"	-	Queen Edith		160050	1.75	geld			-	N
114250	9914	1	NTH	"1,2c"	-	Queen Edith		160050	1.25	geld			-	N
114260	9915	1	NTH	"1,2d"	-	Queen Edith		160050	4	geld			-	N
114270	9916	1	NTH	"1,2e"	-	Queen Edith		160050	1.5	geld			-	N
114280	9917	1	NTH	"1,2f"	-	Queen Edith		160050	4	geld			-	N
114290	9918	1	NTH	"1,2g"	-	Queen Edith		160050		-	3	3	-	N
114300	9919	1	NTH	"1,3"	-	Queen Edith		160050	7.25	geld	1.5	1.5	-	N
114310	9920	1	NTH	"1,4"	-	Earl Morcar		364250	3.5	geld	6	6	-	N
114320	9921	1	NTH	"1,5"	-	King Edward		171600	2.66	ambiguous			-	N
114330	9922	1	NTH	"1,6"	-	King Edward		171600	7.25	geld	12	12	-	N
114340	9923	1	NTH	"1,7"	-	King Edward		171600	7.5	geld	12	12	-	N
114350	9924	1	NTH	"1,8"	-	King Edward		171600	5	geld	19	19	-	N
114360	9925	1	NTH	"1,9"	-	King Edward		171600	2.57	geld	15	15	-	N
114370	9926	1	NTH	"1,10"	-	King Edward		171600	5	geld	30	30	-	N
114380	9927	1	NTH	"1,11"	-	King Edward		171600	3.75	geld	20	20	-	N
114390	9928	1	NTH	"1,12"	-	King Edward		171600	1.5	geld	10	10	-	N
114400	9929	1	NTH	"1,13a"	-	King Edward		171600	3.5	geld			-	N
114410	9930	1	NTH	"1,13b"	-	King Edward		171600	1.75	geld			-	N
114420	9931	1	NTH	"1,13c"	-	King Edward		171600	1	geld			-	N
114430	9932	1	NTH	"1,13d"	-	King Edward		171600	0.37	geld			-	N
114440	9933	1	NTH	"1,13e"	-	King Edward		171600		-	15	15	-	N
114450	9934	1	NTH	"1,14"	-	King Edward		171600	1	geld	10	10	-	N
114460	9935	1	NTH	"1,15a"	-	King Edward		171600	8.66	geld			-	N
114470	9936	1	NTH	"1,15b"	-	King Edward		171600	1.33	geld			-	N
114480	9937	1	NTH	"1,15c"	-	King Edward		171600	0.83	geld			-	N
114490	9938	1	NTH	"1,15d"	-	King Edward		171600	1.12	geld			-	N
114500	9939	1	NTH	"1,15e"	-	King Edward		171600	0.12	geld			-	N
114510	9940	1	NTH	"1,15f"	-	King Edward		171600	0.12	geld			-	N
114520	9941	1	NTH	"1,15g"	-	King Edward		171600	2.08	geld			-	N
114530	9942	1	NTH	"1,15h"	-	King Edward		171600	1.25	geld			-	N
114540	9943	1	NTH	"1,15i"	-	King Edward		171600	0.37	geld			-	N
114550	9944	1	NTH	"1,15j"	-	King Edward		171600	2.25	geld			-	N
114560	9945	1	NTH	"1,15k"	-	King Edward		171600	0.5	geld			-	N
114570	9946	1	NTH	"1,15l"	-	King Edward		171600		-	30	30	-	N
114580	9947	1	NTH	"1,16"	-	King Edward		171600	12.12	geld	30	30	-	N
114590	9948	1	NTH	"1,17"	-	King Edward		171600	4.87	geld	15	15	-	N
114600	9949	1	NTH	"1,18"	-	King Edward		171600	7.37	geld	15	15	-	N
114610	9950	1	NTH	"1,19"	-	King Edward		171600	2.5	geld	15	15	-	N
114620	9951	1	NTH	"1,20"	-	King Edward		171600	6	geld	26.65	26.65	at face value	N
114630	9952	1	NTH	"1,21"	Oslac White	"Freemen, two"	391100	659200	1	geld			-	N
114640	9953	1	NTH	"1,22"	-	King Edward		171600	0.12	geld		0.5	1086 value	N
114650	9954	1	NTH	"1,23"	-	King Edward		171600	2	geld	13.35	13.35	-	N
114660	9955	1	NTH	"1,24"	-	King Edward		171600	6	geld	20	20	at face value	N
114670	9956	1	NTH	"1,25"	-	King Edward		171600	6.25	geld	13.32	13.32	at face value	N
114680	9957	1	NTH	"1,26"	-	Earl Algar		41850	1.62	geld	7	7	-	N
114690	9958	1	NTH	"1,27"	-	Bovi <of Arlescote>		117100	1	geld	0	0	-	Y
114700	9959	1	NTH	"1,28"	-	King Edward		171600	1	geld		0.26	1086 value	N
114710	9960	1	NTH	"1,29"	-	King Edward		171600	0.75	geld	0.2	0.2	-	N
114720	9961	1	NTH	"1,30"	-	King Edward		171600	1.5	geld	8	8	at face value	N
114730	9962	1	NTH	"1,31"	-	Earl Algar		41850	2.5	geld	3	3	-	N
114740	9963	1	NTH	"1,32"	-	Queen Edith		160050	27.5	geld	20	20	at face value	N
114760	9965	1	NTH	"2,1"	-	Almer		44850	0.5	geld	0.4	0.4	-	N
114770	9966	1	NTH	"2,2"	-	Ulf son of Azur		546200	1.12	geld	1	1	-	N
114780	9967	1	NTH	"2,3"	-	Ulf son of Azur		546200	0.75	geld	1	1	-	N
114790	9968	1	NTH	"2,4"	-	Saewulf (brother of Siward)		480050	2	geld	4	4	-	N
114800	9969	1	NTH	"2,5"	-	Saewin		477950	0.25	geld	1	1	-	N
114810	9970	1	NTH	"2,6"	Alnoth (the noble) of Kent	Wulfric	50650	617600	0.3	geld	0.5	0.5	-	N
114820	9971	1	NTH	"2,7"	-	Edmer (Ator)		161810	4.6	geld	4	4	-	N
114830	9972	1	NTH	"2,8"	-	Almer		44850	0.4	geld		0.2	1086 value	N
114840	9973	1	NTH	"2,9"	-	-			1	geld		0	1086 value	X
114850	9974	1	NTH	"2,10"	-	Beorn <of Everdon>		106050	0.5	geld	0.25	0.25	-	N
114860	9975	1	NTH	"2,11"	-	-			0.8	geld	0.5	0.5	-	N
114870	9976	2	NTH	"2,12"	-	Aelgeat <of Heyford>		14300	1.18	equal	0.25	0.25	equal	N
114880	9976	1	NTH	"2,12"	-	Bishop		111000	1.18	equal	0.25	0.25	equal	N
114900	9978	1	NTH	"3,1"	King Edward	Langfer <of Horn>	171600	323950	2	geld	4	4	-	N
114920	9980	1	NTH	"4,1"	-	Burgred (father of Edwin)		132430	6.37	geld	3	3	-	N
114930	9981	1	NTH	"4,2"	-	Burgred (father of Edwin)		132430	5	geld	5	5	-	N
114940	9982	1	NTH	"4,3"	-	-			3.37	geld	3	3	-	N
114950	9983	1	NTH	"4,4"	-	Burgred (father of Edwin)		132430	2.12	geld	1	1	-	N
114960	9984	1	NTH	"4,5"	-	Edwin (son of Burgred)		177000	2.75	geld	3	3	-	N
114970	9985	1	NTH	"4,6"	-	Edwin (son of Burgred)		177000	1.5	geld			-	N
114980	9986	1	NTH	"4,7"	-	Sifrith		489610	1.25	geld	1	1	-	N
114990	9987	1	NTH	"4,8"	-	Burgred (father of Edwin)		132430	0.75	geld	0.25	0.25	-	N
115000	9988	1	NTH	"4,9"	-	Burgred (father of Edwin)		132430	2.75	geld	1	1	-	N
115010	9989	1	NTH	"4,10"	-	Burgred (father of Edwin)		132430	1.1	geld	0.5	0.5	-	N
115020	9990	1	NTH	"4,11"	-	Burgred (father of Edwin)		132430	2	geld	4	4	-	N
115030	9991	1	NTH	"4,12"	-	Burgred (father of Edwin)		132430	1.5	geld	0.5	0.5	-	N
115040	9992	1	NTH	"4,13"	-	Burgred (father of Edwin)		132430	0.5	geld	0.25	0.25	-	N
115050	9993	1	NTH	"4,14"	-	Alwin Cobbold		69350	1.12	geld	1	1	-	N
115060	9994	1	NTH	"4,15"	-	Burgred (father of Edwin)		132430	0.5	geld	0.06	0.06	-	N
115070	9995	1	NTH	"4,16"	-	Wulfwaru the widow		626800	1	geld	0.1	0.1	-	N
115080	9996	1	NTH	"4,17"	-	Burgred (father of Edwin)		132430	4.5	geld	2	2	-	N
115090	9997	1	NTH	"4,18"	-	-			0.25	geld	0	0	-	X
115100	9998	1	NTH	"4,19"	-	Edwin (son of Burgred)		177000	0.25	geld		0.1	1086 value	N
115110	9999	1	NTH	"4,20"	-	Azur		98200	1.87	geld	1	1	-	N
115120	10000	1	NTH	"4,21"	-	-			1.5	geld	0.5	0.5	-	N
115130	10001	1	NTH	"4,22"	King Edward	Azur	171600	98200	1.25	geld	0.5	0.5	-	N
115140	10002	1	NTH	"4,23"	-	Burgred (father of Edwin)		132430	1.25	geld	0.5	0.5	-	N
115150	10003	1	NTH	"4,24"	-	Burgred (father of Edwin)		132430	0.75	geld	0.05	0.05	-	N
115160	10004	1	NTH	"4,25"	-	Edwin (son of Burgred)		177000	0.37	geld	0.1	0.1	-	N
115170	10005	1	NTH	"4,26"	-	-			1.75	geld	0.5	0.5	-	N
115180	10006	1	NTH	"4,27"	-	-			1.25	geld			-	N
115190	10007	1	NTH	"4,28"	-	Frani <of Ashley>		201880	0.75	geld	0.3	0.3	-	N
115200	10008	1	NTH	"4,29"	(Edwin) son of Burgred	Aelfric	177010	6900	0.4	geld		0.5	1086 value	N
115210	10009	1	NTH	"4,30"	-	Wulfward		624550	8	geld	8	8	-	N
115220	10010	1	NTH	"4,31"	-	Wulfward		624550	8	geld	8	8	-	N
115230	10011	1	NTH	"4,32"	-	Edwin son of Burgred		176950	10	geld	5	5	-	N
115240	10012	1	NTH	"4,33"	King Edward	Wulfward	171600	624550	10	geld	6	6	-	N
115250	10013	1	NTH	"4,34"	-	Wulfward		624550	5	geld	4	4	-	N
115260	10014	1	NTH	"4,35"	-	Leofgeat		329450	0.5	geld	0.25	0.25	-	N
115270	10015	1	NTH	"4,36"	-	Edwin son of Burgred		176950	5	geld	6	6	-	N
115290	10017	1	NTH	"5,1"	-	Barthi <of Sleaford>		103650	1.33	geld	0.5	0.5	-	N
115300	10018	1	NTH	"5,2"	-	Barthi <of Sleaford>		103650	2	geld		8	1086 value	N
115310	10019	1	NTH	"5,3"	-	Barthi <of Sleaford>		103650	1	geld	4	4	-	N
115320	10020	1	NTH	"5,4"	-	Barthi <of Sleaford>		103650	4	geld	10	10	-	N
115340	10022	1	NTH	"6,1"	-	"Peterborough (St Peter), abbey of"		402550	8	geld	1	1	-	N
115350	10023	1	NTH	"6,2"	-	"Peterborough (St Peter), abbey of"		402550	7	geld	0.5	0.5	-	N
115360	10024	1	NTH	"6,3"	-	"Peterborough (St Peter), abbey of"		402550	2	geld	2	2	-	N
115370	10025	1	NTH	"6,4"	-	"Peterborough (St Peter), abbey of"		402550	3	geld	1	1	-	N
115380	10026	1	NTH	"6,5"	-	"Peterborough (St Peter), abbey of"		402550	6	geld	1	1	-	N
115390	10027	1	NTH	"6,6"	-	"Peterborough (St Peter), abbey of"		402550	6	geld	1	1	-	N
115400	10028	1	NTH	"6,7"	-	"Peterborough (St Peter), abbey of"		402550	3	geld	3	3	-	N
115410	10029	1	NTH	"6,8"	-	"Peterborough (St Peter), abbey of"		402550	8.25	geld	4	4	-	N
115420	10030	1	NTH	"6,9"	-	"Peterborough (St Peter), abbey of"		402550	1.5	geld	0.1	0.1	-	N
115430	10031	1	NTH	"6,10a"	-	"Peterborough (St Peter), abbey of"		402550	6	geld	0.25	0.25	-	N
115440	10032	1	NTH	"6,10b"	-	"Peterborough (St Peter), abbey of"		402550	0.5	geld	0.1	0.1	-	N
115450	10033	1	NTH	"6,10c"	-	"Peterborough (St Peter), abbey of"		402550	2.25	geld	0.5	0.5	-	N
115460	10034	1	NTH	"6,11"	-	"Peterborough (St Peter), abbey of"		402550	7.5	geld	0.25	0.25	-	N
115470	10035	1	NTH	"6,12"	-	"Peterborough (St Peter), abbey of"		402550	4.5	geld	0.4	0.4	-	N
115480	10036	1	NTH	"6,13"	-	"Peterborough (St Peter), abbey of"		402550	5.25	geld	0.5	0.5	-	N
115490	10037	1	NTH	"6,14"	-	"Peterborough (St Peter), abbey of"		402550	1.25	geld		0.25	1086 value	N
115500	10038	1	NTH	"6,15"	-	"Peterborough (St Peter), abbey of"		402550	5.25	geld	3	3	-	N
115510	10039	1	NTH	"6,16"	-	"Peterborough (St Peter), abbey of"		402550	1.25	geld	2	2	-	N
115520	10040	1	NTH	"6,17"	-	"Peterborough (St Peter), abbey of"		402550	10	geld	10	10	-	N
115540	10042	1	NTH	"6a,1"	-	"Peterborough (St Peter), abbey of"		402550	3	geld	0.5	0.5	-	N
115550	10043	1	NTH	"6a,2"	-	"Peterborough (St Peter), abbey of"		402550	2	geld	1	1	-	N
115560	10044	1	NTH	"6a,3"	-	"Peterborough (St Peter), abbey of"		402550	3	geld		3	1086 value	N
115570	10045	1	NTH	"6a,4"	-	"Peterborough (St Peter), abbey of"		402550	9	geld	3	3	-	N
115580	10046	1	NTH	"6a,5"	-	"Peterborough (St Peter), abbey of"		402550	0.75	geld	0.5	0.5	-	N
115590	10047	1	NTH	"6a,6"	-	"Peterborough (St Peter), abbey of"		402550	4.5	geld	2	2	-	N
115600	10048	1	NTH	"6a,7"	-	"Peterborough (St Peter), abbey of"		402550	10.25	geld	2	2	-	N
115610	10049	1	NTH	"6a,8"	-	"Peterborough (St Peter), abbey of"		402550	3	geld	1	1	-	N
115620	10050	1	NTH	"6a,9"	-	"Peterborough (St Peter), abbey of"		402550	0.75	geld		0.4	1086 value	N
115630	10051	1	NTH	"6a,10"	-	"Peterborough (St Peter), abbey of"		402550	3	geld	0.25	0.25	-	N
115640	10052	1	NTH	"6a,11"	-	"Peterborough (St Peter), abbey of"		402550	2.5	geld	0.5	0.5	-	N
115650	10053	1	NTH	"6a,12"	-	"Peterborough (St Peter), abbey of"		402550	1	geld	0.1	0.1	-	N
115660	10054	1	NTH	"6a,13"	-	"Peterborough (St Peter), abbey of"		402550	3.75	geld	0.25	0.25	-	N
115670	10055	1	NTH	"6a,14"	-	"Peterborough (St Peter), abbey of"		402550	5	geld	0.5	0.5	-	N
115680	10056	1	NTH	"6a,15"	-	"Peterborough (St Peter), abbey of"		402550	2.5	geld	0.5	0.5	-	N
115690	10057	1	NTH	"6a,16"	-	"Peterborough (St Peter), abbey of"		402550	1.5	geld	0.5	0.5	-	N
115700	10058	1	NTH	"6a,17"	-	"Peterborough (St Peter), abbey of"		402550	0.5	geld	0.25	0.25	-	N
115710	10059	1	NTH	"6a,18"	-	"Peterborough (St Peter), abbey of"		402550	1.5	geld	0.25	0.25	-	N
115720	10060	1	NTH	"6a,19"	-	"Peterborough (St Peter), abbey of"		402550	2.75	geld	0.25	0.25	-	N
115730	10061	1	NTH	"6a,20"	-	"Peterborough (St Peter), abbey of"		402550	2.5	geld	0.25	0.25	-	N
115740	10062	1	NTH	"6a,21"	-	"Peterborough (St Peter), abbey of"		402550	0.37	geld		0.25	1086 value	N
115750	10063	1	NTH	"6a,22"	-	"Peterborough (St Peter), abbey of"		402550	6.5	geld	3	3	-	N
115760	10064	1	NTH	"6a,23"	-	"Peterborough (St Peter), abbey of"		402550	3.25	geld	1	1	-	N
115770	10065	1	NTH	"6a,24"	-	"Peterborough (St Peter), abbey of"		402550	4.41	geld	0.5	0.5	-	N
115790	10066	1	NTH	"6a,25"	-	"Peterborough (St Peter), abbey of"		402550	6.75	geld		8	QR value	N
115800	10067	1	NTH	"6a,26"	-	"Peterborough (St Peter), abbey of"		402550	1.5	geld	0.5	0.5	-	N
115810	10068	1	NTH	"6a,27"	-	"Peterborough (St Peter), abbey of"		402550	3	geld	1	1	-	N
115830	10069	1	NTH	"6a,28"	-	"Peterborough (St Peter), abbey of"		402550	7.75	geld	1	1	-	N
115840	10070	1	NTH	"6a,29"	-	"Peterborough (St Peter), abbey of"		402550	3	geld	0.5	0.5	-	N
115850	10071	1	NTH	"6a,30"	-	"Peterborough (St Peter), abbey of"		402550	4.75	geld	1	1	-	N
115860	10072	1	NTH	"6a,31"	-	"Peterborough (St Peter), abbey of"		402550	3	geld	0.25	0.25	-	N
115870	10073	1	NTH	"6a,32"	-	"Peterborough (St Peter), abbey of"		402550	1.5	geld	0.5	0.5	-	N
115880	10074	1	NTH	"6a,33"	-	"Peterborough (St Peter), abbey of"		402550	4	geld	2	2	-	N
115890	10075	1	NTH	"6a,34"	-	"Peterborough (St Peter), abbey of"		402550	0.5	geld		0.2	1086 value	N
115910	10077	1	NTH	"7,1"	-	"Westminster (St Peter), abbey of"		571900	2.5	geld	6	6	-	N
115920	10078	1	NTH	"7,2"	-	"Westminster (St Peter), abbey of"		571900	3	geld	5	5	-	N
115940	10080	1	NTH	"8,1"	-	Earl Algar		41850	1	geld	0.26	0.26	-	N
115950	10081	1	NTH	"8,2"	-	"(Bury) St Edmunds, abbey of"		133400	1.25	geld	0.3	0.3	-	N
115960	10082	1	NTH	"8,3"	-	"(Bury) St Edmunds, abbey of"		133400	0.12	geld	0.15	0.15	-	N
115970	10083	1	NTH	"8,4"	-	Earl Algar		41850	1.75	geld	0.8	0.8	-	N
115980	10084	1	NTH	"8,5"	-	"(Bury) St Edmunds, abbey of"		133400	1.12	geld	0.6	0.6	-	N
115990	10085	1	NTH	"8,6"	-	"(Bury) St Edmunds, abbey of"		133400	0.37	geld	0.16	0.16	-	N
116000	10086	1	NTH	"8,7"	-	"(Bury) St Edmunds, abbey of"		133400	0.12	geld	0.15	0.15	-	N
116010	10087	1	NTH	"8,8"	-	Earl Algar		41850	0.58	geld	0.5	0.5	-	N
116020	10088	1	NTH	"8,9"	-	"(Bury) St Edmunds, abbey of"		133400	0.87	geld	0.1	0.1	-	N
116030	10089	1	NTH	"8,10"	-	"(Bury) St Edmunds, abbey of"		133400	0.62	geld	0.5	0.5	-	N
116040	10090	1	NTH	"8,11"	-	"(Bury) St Edmunds, abbey of"		133400	0.5	geld	0.3	0.3	-	N
116050	10091	1	NTH	"8,12"	-	"(Bury) St Edmunds, abbey of"		133400	0.08	geld	0.02	0.02	-	N
116060	10092	1	NTH	"8,13"	-	(Countess) Aelfeva		5350	3.5	geld	7	7	-	N
116080	10094	1	NTH	"9,1"	-	"Ramsey (St Benedict), abbey of"		422750	0.37	geld	0.25	0.25	-	N
116090	10095	1	NTH	"9,2"	-	"Ramsey (St Benedict), abbey of"		422750	0.5	geld	0.1	0.1	-	N
116100	10096	1	NTH	"9,3"	-	"Ramsey (St Benedict), abbey of"		422750	0.5	geld	0.15	0.15	-	N
116110	10097	1	NTH	"9,4"	-	"Ramsey (St Benedict), abbey of"		422750	2.5	geld	0.5	0.5	-	N
116120	10098	1	NTH	"9,5"	-	"Ramsey (St Benedict), abbey of"		422750	6	geld	1.5	1.5	-	N
116130	10099	1	NTH	"9,6"	-	"Ramsey (St Benedict), abbey of"		422750	3	geld	1.5	1.5	-	N
116150	10101	1	NTH	"10,1"	-	"Thorney (St Mary), abbey of"		527650	2.62	geld	0.5	0.5	-	N
116160	10102	1	NTH	"10,2"	-	"Thorney (St Mary), abbey of"		527650	0.5	geld	0.05	0.05	-	N
116170	10103	1	NTH	"10,3"	-	"Thorney (St Mary), abbey of"		527650	5	geld	2.5	2.5	-	N
116190	10105	1	NTH	"11,1"	-	"Crowland (St Guthlac), abbey of"		143550	1.5	geld		2	1086 value	N
116200	10106	1	NTH	"11,2"	-	"Crowland (St Guthlac), abbey of"		143550	1	geld	0.4	0.4	-	N
116210	10107	1	NTH	"11,3"	-	"Crowland (St Guthlac), abbey of"		143550	2	geld	0.6	0.6	-	N
116220	10108	1	NTH	"11,4"	-	"Crowland (St Guthlac), abbey of"		143550	2	geld	0.75	0.75	-	N
116230	10109	1	NTH	"11,5"	-	"Crowland (St Guthlac), abbey of"		143550	5.5	geld	2.5	2.5	-	N
116240	10110	1	NTH	"11,6"	-	"Crowland (St Guthlac), abbey of"		143550	4	geld	8	8	-	N
116260	10112	1	NTH	"12,1"	-	"Coventry (St Mary), abbey of"		142600	3.25	geld		2.5	1086 value	N
116270	10113	1	NTH	"12,2"	-	"Coventry (St Mary), abbey of"		142600	2.5	geld		0.5	1086 value	N
116280	10114	1	NTH	"12,3"	-	"Coventry (St Mary), abbey of"		142600	2	geld		2.5	1086 value	N
116290	10115	1	NTH	"12,4"	-	"Coventry (St Mary), abbey of"		142600	2	geld		1	1086 value	N
116310	10117	1	NTH	"13,1"	-	Leofnoth (son of Osmund)		333120	4	geld	2	2	-	N
116330	10119	1	NTH	"14,1"	-	Ulfkil		547450	0.66	geld	0.3	0.3	-	N
116340	10120	1	NTH	"14,2"	-	Ulfkil		547450	2	geld	0.3	0.3	-	N
116350	10121	1	NTH	"14,3"	-	Ulf		544300	0.83	geld	0.25	0.25	-	N
116360	10122	1	NTH	"14,4"	-	"Grestain (Sainte-Marie & Saint-Pierre), abbey of"		251950	0.12	geld		0.06	1086 value	N
116370	10123	1	NTH	"14,5"	-	Ulf		544300	5.33	geld	1.5	1.5	-	N
116380	10124	1	NTH	"14,6"	-	Ulf		544300	1.5	geld	1	1	-	N
116400	10126	1	NTH	"15,1"	-	Godric		235650	1.75	geld		1	1086 value	N
116420	10128	1	NTH	"16,1"	-	"Rheims (Saint-RÚmy), abbey of"		434100	3	geld		2.5	1086 value	N
116430	10129	1	NTH	"16,2"	-	Godwin		242250	1	geld		0.25	1086 value	N
116450	10131	1	NTH	"17,1"	-	-			0.25	geld		0.3	1086 value	N
116460	10132	1	NTH	"17,2"	-	-			0.4	geld		0.5	1086 value	N
