id_1327,id_1332,id_1334,county,county2,old_unit,oth_unit,old_hund,hundred,docname,modname,nameinfo,Taxpayers 1327,Taxpayers 1332,"£1,327",shillings 1327,pence 1327,"£1,332",shillings 1332,pence 1332,"£1,334",shillings 1334,penc 1334,gridref,gridx,gridy,townyear,townpage,rtownpage
0,12000,12000,BEDFORDSHIRE,,,,HD. STODDEN',STODDEN HUNDRED,SHELTON',SHELTON,,0,27,0,0,0,4,2,0,4,10,10.25,TL033688,503300,268800,,0,0
0,12100,12100,BEDFORDSHIRE,,,,HD. STODDEN',STODDEN HUNDRED,DENE,DEAN,,0,33,0,0,0,5,5,0,5,10,0,TL046676,504600,267600,,0,0
0,12200,12200,BEDFORDSHIRE,,,,HD. STODDEN',STODDEN HUNDRED,MIDELTON' ERNEYS,MILTON ERNEST,,0,24,0,0,0,2,1,6.5,2,17,10.25,TL020562,502000,256200,,0,0
0,12300,12300,BEDFORDSHIRE,,,,HD. STODDEN',STODDEN HUNDRED,CAYSHO,KEYSOE,,0,34,0,0,0,4,5,2,4,10,2,TL073625,507300,262500,,0,0
0,12400,12400,BEDFORDSHIRE,,,,HD. STODDEN',STODDEN HUNDRED,KNOTTYNGE,KNOTTING,,0,19,0,0,0,4,0,0,4,8,8,TL002635,500200,263500,,0,0
0,12500,12500,BEDFORDSHIRE,,,,HD. STODDEN',STODDEN HUNDRED,CLOPHAM,CLAPHAM,,0,61,0,0,0,8,8,0,10,9,0,TL034524,503400,252400,,0,0
0,12500,12500,BEDFORDSHIRE,,,,HD. STODDEN',STODDEN HUNDRED,OKLE,OAKLEY,,0,0,0,0,0,0,0,0,0,0,0,TL011530,501100,253000,,0,0
0,12700,12700,BEDFORDSHIRE,,,,HD. STODDEN',STODDEN HUNDRED,BOLNHURST',BOLNHURST,,0,43,0,0,0,5,0,8,5,10,0.75,TL081587,508100,258700,,0,0
0,91111,91111,BEDFORDSHIRE,,,,HD. STODDEN',STODDEN HUNDRED,,TOTAL,,0,0,0,0,0,57,7,5.75,64,1,10.25,,0,0,,0,0
0,96666,96666,BEDFORDSHIRE,,,,HD. STODDEN',UNKNOWN,BEDEFORD (A.D),BEDFORD,A.D,0,72,0,0,0,19,11,7,19,11,7,TL049497,504900,249700,0915,65,0
0,93333,93333,BEDFORDSHIRE,,,,,,,TOTAL,,0,0,0,0,0,0,0,0,674,10,4.75,,0,0,,0,0
100,100,100,BERKSHIRE,,,,HD. BYENRESSCH,BEYNHURST HUNDRED,HURLE,HURLEY,,22,18,3,13,1.25,4,13,5.25,5,5,0,SU826837,482600,183700,,0,0
200,200,200,BERKSHIRE,,,,HD. BYENRESSCH,BEYNHURST HUNDRED,SCHOTESBROK',SHOTTESBROOKE,,7,5,1,4,10,2,2,10,2,11,0,SU842771,484200,177100,,0,0
300,300,300,BERKSHIRE,,,,HD. BYENRESSCH,BEYNHURST HUNDRED,WHYTEWALTHAM,WHITE WALTHAM,,19,20,3,1,9,4,10,9,5,15,0,SU854775,485400,177500,,0,0
400,400,400,BERKSHIRE,,,,HD. BYENRESSCH,BEYNHURST HUNDRED,REMENHAM,REMENHAM,,14,16,2,2,6.75,3,2,7,3,15,0,SU771842,477100,184200,,0,0
500,500,500,BERKSHIRE,,,,HD. BYENRESSCH,BEYNHURST HUNDRED,BUSTLESHAM,BISHAM,,19,18,2,14,3,3,14,9.5,4,1,5.5,SU848854,484800,185400,,0,0
501,501,501,BERKSHIRE,,,,HD. BYENRESSCH,BEYNHURST HUNDRED,KNYGHTELYNGHTON',ELINGTON,,5,4,0,15,5.5,1,2,5.5,1,7,6,,0,0,,0,0
600,600,600,BERKSHIRE,,,,HD. BYENRESSCH,BEYNHURST HUNDRED,BRASSEWELL',CRESSWELLS,,5,6,1,18,3,2,13,7,3,2,6,SU888782,488800,178200,,0,0
700,700,700,BERKSHIRE,,,,HD. BYENRESSCH,BEYNHURST HUNDRED,CRUCHEFELD,CRUCHFIELD,,10,11,1,8,2.25,1,18,7.5,2,15,0,SU880740,488000,174000,,0,0
701,701,0,BERKSHIRE,,,,HD. BYENRESSCH,BEYNHURST HUNDRED,,TAXERS,,4,4,0,13,6,1,0,0,0,0,0,,0,0,,0,0
91111,91111,91111,BERKSHIRE,,,,HD. BYENRESSCH,BEYNHURST HUNDRED,,TOTAL,,0,0,17,15,10.75,24,19,0.75,28,12,5.5,,0,0,,0,0
800,800,800,BERKSHIRE,,,,HD. REPPLESMERE,RIPPLESMERE HUNDRED,YASSHAMSTEDE,EASTHAMPSTEAD,,27,34,3,16,5,5,11,11.75,5,14,1.75,SU863676,486300,167600,,0,0
900,900,900,BERKSHIRE,,,,HD. REPPLESMERE,RIPPLESMERE HUNDRED,WYNKEFELD,WINKFIELD,,43,49,6,17,11.75,9,11,6.5,10,14,2.5,SU904724,490400,172400,,0,0
1000,1000,1000,BERKSHIRE,,,,HD. REPPLESMERE,RIPPLESMERE HUNDRED,CLYWAR',CLEWER,,31,17,3,6,8,3,9,5.75,3,14,5.75,SU955772,495500,177200,,0,0
0,1100,1100,BERKSHIRE,,,,HD. REPPLESMERE,RIPPLESMERE HUNDRED,DYDEWORTH' FOR',DEDWORTH,for',0,20,0,0,0,4,16,3.25,5,6,3.25,,0,0,,0,0
0,1105,1105,BERKSHIRE,,,,HD. REPPLESMERE,RIPPLESMERE HUNDRED,DYDEWORTH' INT',DEDWORTH,int',0,9,0,0,0,1,19,0,2,3,0,SU942763,494200,176300,,0,0
1200,1200,1200,BERKSHIRE,,,,HD. REPPLESMERE,RIPPLESMERE HUNDRED,VET' WYNDES,OLD WINDSOR,,29,26,3,14,5.5,3,2,3,4,0,0,SU992747,499200,174700,1086,68,0
1201,1201,0,BERKSHIRE,,,,HD. REPPLESMERE,RIPPLESMERE HUNDRED,,TAXERS,,4,4,0,10,6,0,10,8,0,0,0,,0,0,,0,0
91111,91111,91111,BERKSHIRE,,,,HD. REPPLESMERE,RIPPLESMERE HUNDRED,,TOTAL,,0,0,18,6,0.25,29,1,2.25,31,12,1.25,,0,0,,0,0
1300,1300,1300,BERKSHIRE,,,,HD. CHERLDON',CHARLTON HUNDRED,BERKHAM,BARKHAM,,33,12,5,3,1.75,2,4,4.25,2,12,9.25,SU784664,478400,166400,,0,0
1300,1310,1310,BERKSHIRE,,,,HD. CHERLDON',CHARLTON HUNDRED,FYNGHAMSTEDE,FINCHAMPSTEAD,,0,18,0,0,0,4,7,1,4,13,0,SU793637,479300,163700,,0,0
1500,1500,1500,BERKSHIRE,,,,HD. CHERLDON',CHARLTON HUNDRED,HURSTE,HURST,,30,27,4,16,2.5,5,2,3.25,5,19,3.25,SU795729,479500,172900,,0,0
1600,1600,1600,BERKSHIRE,,,,HD. CHERLDON',CHARLTON HUNDRED,ERLE,EARLEY,,26,27,5,1,0.75,6,13,9.25,7,6,8,SU744720,474400,172000,,0,0
1700,1700,1700,BERKSHIRE,,,,HD. CHERLDON',CHARLTON HUNDRED,SWALUGFELD,SWALLOWFIELD,,39,38,5,1,8.5,6,0,6,6,19,2,SU732648,473200,164800,,0,0
1700,1710,1700,BERKSHIRE,,,,HD. CHERLDON',CHARLTON HUNDRED,SCHENYNGFELD,SHINFIELD,,0,4,0,0,0,1,2,0,0,0,0,SU729682,472900,168200,,0,0
1800,1800,0,BERKSHIRE,,,,HD. CHERLDON',CHARLTON HUNDRED,,TAXERS,,2,0,0,3,0,0,0,0,0,0,0,,0,0,,0,0
91111,91111,91111,BERKSHIRE,,,,HD. CHERLDON',CHARLTON HUNDRED,,TOTAL,,0,0,20,9,1.5,25,10,11.75,27,10,10.5,,0,0,,0,0
1900,0,0,BERKSHIRE,,,,HD. SUNNYNGG',SONNING HUNDRED,,TAXERS,,2,0,0,5,0,0,0,0,0,0,0,,0,0,,0,0
1901,1901,1901,BERKSHIRE,,,,HD. SUNNYNGG',SONNING HUNDRED,SONNYNG',SONNING,,45,26,5,16,2,3,5,8.25,3,10,11.25,SU756756,475600,175600,,0,0
2000,2000,2000,BERKSHIRE,,,,HD. SUNNYNGG',SONNING HUNDRED,RESSECOMP',RUSCOMBE,,14,10,1,2,1.25,1,0,11.75,1,2,11.75,SU798763,479800,176300,,0,0
2100,2100,2100,BERKSHIRE,,,,HD. SUNNYNGG',SONNING HUNDRED,BYNERESSH',WINNERSH,,16,12,2,12,2.5,1,6,8.25,1,10,1.25,SU782705,478200,170500,,0,0
2200,2200,2200,BERKSHIRE,,,,HD. SUNNYNGG',SONNING HUNDRED,WOKYNGHAM,WOKINGHAM,,43,27,5,2,1,3,17,0,4,9,8,SU815688,481500,168800,,0,0
2300,2300,2300,BERKSHIRE,,,,HD. SUNNYNGG',SONNING HUNDRED,ERBURGHFELD,ARBORFIELD,,26,14,3,4,8,1,10,7.75,1,13,8,SU758678,475800,167800,,0,0
2400,2400,2400,BERKSHIRE,,,,HD. SUNNYNGG',SONNING HUNDRED,SANDHURST',SANDHURST,,16,13,2,1,1,1,14,3,2,5,7,SU833618,483300,161800,,0,0
2450,2450,0,BERKSHIRE,,,,HD. SUNNYNGG',SONNING HUNDRED,,TAXERS,,3,4,1,0,0,0,8,0,0,0,0,,0,0,,0,0
91111,91111,91111,BERKSHIRE,,,,HD. SUNNYNGG',SONNING HUNDRED,,TOTAL,,0,0,21,3,3.75,13,3,3,14,12,11.25,,0,0,,0,0
2500,0,0,BERKSHIRE,,,,HD. REDDYNGG',READING HUNDRED,,TAXERS,,3,0,0,9,0,0,0,0,0,0,0,,0,0,,0,0
2501,2501,2501,BERKSHIRE,,,,HD. REDDYNGG',READING HUNDRED,HENEWYK',HENWICK,,20,31,4,8,4.5,4,9,10,4,19,0,SU497681,449700,168100,,0,0
2600,2600,2600,BERKSHIRE,,,,HD. REDDYNGG',READING HUNDRED,BENHAM,BEENHAM,,12,25,2,12,4.5,2,17,11,3,5,6,SU591684,459100,168400,,0,0
2700,2700,2700,BERKSHIRE,,,,HD. REDDYNGG',READING HUNDRED,BURGHILDEBUR',BUCKLEBURY,,12,25,3,6,1.75,2,9,9.25,2,19,9,SU553709,455300,170900,,0,0
2800,2800,2800,BERKSHIRE,,,,HD. REDDYNGG',READING HUNDRED,CROKHAM,CROOKHAM,,12,28,2,14,3,2,12,2.25,2,15,0.25,SU539643,453900,164300,,0,0
2900,2900,2900,BERKSHIRE,,,,HD. REDDYNGG',READING HUNDRED,TYLHURST',TILEHURST,,34,35,7,17,0,10,4,4.5,10,17,8.5,SU673729,467300,172900,,0,0
3000,3000,3000,BERKSHIRE,,,,HD. REDDYNGG',READING HUNDRED,COLLE,COLEY,,4,4,0,9,1.25,0,13,2.25,0,14,5.25,SU705720,470500,172000,,0,0
3100,3100,3100,BERKSHIRE,,,,HD. REDDYNGG',READING HUNDRED,PANKEBOURN',PANGBOURNE,,13,14,1,16,0.75,2,9,0.5,2,14,0.5,SU634765,463400,176500,,0,0
3200,3200,3200,BERKSHIRE,,,,HD. REDDYNGG',READING HUNDRED,MAYDENHACH',MAIDENHATCH,,46,4,0,14,7.25,0,18,5,1,6,5.5,SU619742,461900,174200,,0,0
3300,3300,3300,BERKSHIRE,,,,HD. REDDYNGG',READING HUNDRED,WHYTELE,WHITLEY,,17,15,2,17,4,3,17,10.25,4,5,10.5,SU717706,471700,170600,,0,0
3400,3400,3400,BERKSHIRE,,,,HD. REDDYNGG',READING HUNDRED,SILHAMSTEDE ABB',SULHAMSTEAD ABBOTS,,11,11,1,13,3.25,2,15,7.5,3,0,7.5,SU645679,464500,167900,,0,0
3500,3500,3500,BERKSHIRE,,,,HD. REDDYNGG',READING HUNDRED,GREYSULL',GRAZELEY,,8,8,1,12,5.5,2,4,2.5,2,8,2.5,SU699669,469900,166900,,0,0
3501,0,0,BERKSHIRE,,,,HD. REDDYNGG',READING HUNDRED,,TAXERS,,4,0,0,12,4,0,0,0,0,0,0,,0,0,,0,0
3600,3600,3600,BERKSHIRE,HAMPSHIRE,,,HD. REDDYNGG',READING HUNDRED,STRATFELD SAY,STRATFIELD SAYE,,5,4,0,19,10.75,1,7,3.5,1,9,8.25,SU695614,469500,161400,,0,0
3700,3700,3700,BERKSHIRE,,,,HD. REDDYNGG',READING HUNDRED,UNDEROURE,WINDSOR UNDEROURE (IN THE BOROUGH OF WINDSOR),,8,8,1,5,7,1,11,7.5,2,7,7.5,SU969772,496900,177200,,0,0
3800,3800,3800,BERKSHIRE,,,,HD. REDDYNGG',READING HUNDRED,BLEBUR',BLEWBURY,,60,45,6,9,8.25,4,3,8,4,10,8,SU531859,453100,185900,,0,0
3800,3805,3850,BERKSHIRE,,,,HD. REDDYNGG',READING HUNDRED,EADEM VILLA  (A.D),BLEWBURY,A.D,0,13,0,0,0,3,7,1.75,3,12,1.75,SU531859,453100,185900,,0,0
3900,3900,3900,BERKSHIRE,,,,HD. REDDYNGG',READING HUNDRED,HENRETH',EAST HENDRED,,17,16,1,7,5.75,1,8,8,1,13,0,SU459886,445900,188600,,0,0
4000,4000,4000,BERKSHIRE,,,,HD. REDDYNGG',READING HUNDRED,CHOLESEYE,CHOLSEY,,69,70,5,5,8.5,4,7,3,5,9,3,SU583870,458300,187000,,0,0
4050,4050,0,BERKSHIRE,,,,HD. REDDYNGG',READING HUNDRED,,TAXERS,,4,10,0,13,10,1,16,4,0,0,0,,0,0,,0,0
91111,91111,91111,BERKSHIRE,,,,HD. REDDYNGG',READING HUNDRED,,TOTAL,,0,0,47,4,6,53,14,4.75,58,9,0,,0,0,,0,0
4100,0,0,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,,TAXERS,,3,0,0,7,0,0,0,0,0,0,0,,0,0,,0,0
4101,4101,4101,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,HERTRUG',HARTRIDGE,,3,3,0,14,3.75,1,6,4.5,1,8,4.5,SU570778,457000,177800,,0,0
4200,4200,4200,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,PORLE PARVA,PURLEY PARVA  WESTBURY,,3,5,1,1,4.75,1,8,2.75,1,10,2.75,SU653768,465300,176800,,0,0
4300,4300,4300,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,ENGLEFELD,ENGLEFIELD,,12,15,2,2,6.25,2,17,3.25,3,2,11,SU623720,462300,172000,,0,0
4400,4400,4400,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,BRADEFELD,BRADFIELD,,32,31,5,3,11,6,9,4,7,5,0,SU605726,460500,172600,,0,0
4500,4500,4500,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,NONHIDE,NUNHIDE,,2,1,0,2,2.5,0,2,0.25,0,2,3,SU646725,464600,172500,,0,0
4600,4600,4600,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,PORLE MAIOR,PURLEY,,7,6,1,10,7.75,2,5,0.75,2,8,4.75,SU668761,466800,176100,,0,0
4700,4700,4700,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,SOLHAM,SULHAM,,7,6,2,0,0.75,2,9,7.75,2,12,11.75,SU646743,464600,174300,,0,0
4800,4800,4800,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,BURGHFELD,BURGHFIELD,,11,13,1,15,7.5,2,15,4.25,3,0,7.75,SU671684,467100,168400,,0,0
4900,4900,4900,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,THUDEMERCH',TIDMARSH,,7,7,0,9,7.25,0,15,6,0,18,10.5,SU635745,463500,174500,,0,0
5000,5000,5000,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,ALDERMASTON',ALDERMASTON,,41,36,5,8,9.25,7,3,0,7,6,8,SU596650,459600,165000,1299,67,0
5100,5100,5100,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,WELHAMPTON',WOOLHAMPTON,,13,13,1,16,6.75,2,6,3.75,2,8,3.75,SU577677,457700,167700,,0,0
5200,5200,5200,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,PADEWORTH',PADWORTH,,6,7,1,12,9.25,2,3,5.5,2,6,9.5,SU613662,461300,166200,,0,0
5300,5300,5300,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,OFFTON' ROBERTI',UFTON ROBERT,,6,6,1,8,0.75,2,3,8.5,2,7,0.5,SU632673,463200,167300,,0,0
5400,5400,5400,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,OFFTON' NEYRUITT',UFTON NERVET,,10,9,0,17,7.25,1,1,7.5,1,3,7.5,SU635675,463500,167500,,0,0
5500,5500,5500,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,SILHAMSTEDE BANASTR',SULHAMSTEAD BANNISTER,,10,8,1,1,11.25,1,8,1,1,9,1,SU639685,463900,168500,,0,0
5600,5600,5600,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,BURGHFELD REG',BURGHFIELD REGIS,,12,9,2,1,2.5,2,11,5.75,2,16,8.75,SU671684,467100,168400,,0,0
5700,5700,5700,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,SHEFELD,SHEFFIELD BOTTOM,,11,10,1,17,5.75,2,9,9.5,2,13,1.5,SU649699,464900,169900,,0,0
5800,5800,5800,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,HERTLE,HARTLEY DUMMER,,15,11,1,18,11.5,2,12,0.5,2,18,8.5,SU703689,470300,168900,,0,0
5900,5900,5900,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,SOUTHCOTE,SOUTHCOTE,,4,4,0,19,1.25,1,1,10,1,4,0,SU691717,469100,171700,,0,0
6000,6000,6000,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,TRUCWELL',BEECH HILL,,1,2,0,5,7.5,0,7,6.75,0,8,6.75,SU698644,469800,164400,,0,0
6100,6100,6100,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,WOGHFELD,WOKEFIELD,,6,4,1,2,6.25,1,13,2.25,1,17,7.5,SU673657,467300,165700,,0,0
6200,6200,6200,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,STRATFELD MORTIM',STRATFIELD MORTIMER,,14,14,2,11,0.75,3,9,7,3,13,7,SU669641,466900,164100,,0,0
6201,6201,0,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,,TAXERS,,2,12,0,3,2.75,1,19,0,0,0,0,,0,0,,0,0
6202,0,0,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,,TAXERS,,3,0,0,7,10,0,0,0,0,0,0,,0,0,,0,0
6203,0,0,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,,TAXERS,,3,0,0,9,4,0,0,0,0,0,0,,0,0,,0,0
91111,91111,91111,BERKSHIRE,,,,HD. LA  THELE,THEALE HUNDRED,,TOTAL,,0,0,39,10,4.25,52,19,6,55,3,6.25,,0,0,,0,0
6300,0,0,BERKSHIRE,,,,HD. BURGHILDEBU,BUCKLEBURY HUNDRED,,TAXERS,,2,0,0,4,0,0,0,0,0,0,0,,0,0,,0,0
6301,6301,6301,BERKSHIRE,,,,HD. BURGHILDEBU,BUCKLEBURY HUNDRED,HAMPSTEDE,HAMPSTEAD NORRIS,,11,12,2,17,4.25,5,1,5.75,5,13,8,SU529763,452900,176300,,0,0
6400,6400,6400,BERKSHIRE,,,,HD. BURGHILDEBU,BUCKLEBURY HUNDRED,ELYNGE,ELING,,3,3,0,11,10,0,11,1.75,0,12,0,SU523750,452300,175000,,0,0
6500,6500,6500,BERKSHIRE,,,,HD. BURGHILDEBU,BUCKLEBURY HUNDRED,WYLE,WELLHOUSE,,2,4,0,15,10.75,0,19,10.75,1,0,10.75,SU519724,451900,172400,,0,0
6600,6600,6600,BERKSHIRE,,,,HD. BURGHILDEBU,BUCKLEBURY HUNDRED,MARKLESTON',MARLSTON,,7,5,1,8,10.25,1,16,9.25,1,18,9.25,SU529720,452900,172000,,0,0
6700,6700,6700,BERKSHIRE,,,,HD. BURGHILDEBU,BUCKLEBURY HUNDRED,YATYNGDEN',YATTENDON,,15,10,2,3,4.25,3,1,0.75,3,5,0.75,SU554745,455400,174500,,0,0
6800,6800,6800,BERKSHIRE,,,,HD. BURGHILDEBU,BUCKLEBURY HUNDRED,FRYDELESHAM,FRILSHAM,,6,5,1,8,3,2,6,0.25,2,9,4.25,SU538732,453800,173200,,0,0
6900,6900,6900,BERKSHIRE,,,,HD. BURGHILDEBU,BUCKLEBURY HUNDRED,STANFORD,STANFORD DINGLEY,,8,4,2,2,9.25,2,9,7.25,2,16,0,SU576716,457600,171600,,0,0
6901,6901,0,BERKSHIRE,,,,HD. BURGHILDEBU,BUCKLEBURY HUNDRED,,TAXERS,,2,4,0,3,3,0,7,4,0,0,0,,0,0,,0,0
91111,91111,91111,BERKSHIRE,,,,HD. BURGHILDEBU,BUCKLEBURY HUNDRED,,TOTAL,,0,0,11,15,6.75,16,13,3.75,17,15,9,,0,0,,0,0
7000,0,0,BERKSHIRE,,,,HD. COTSETLEFEL,COTTSETTLESFORD HUNDRED,,TAXERS,,2,0,0,7,0,0,0,0,0,0,0,,0,0,,0,0
7001,7001,7001,BERKSHIRE,,,,HD. COTSETLEFEL,COTTSETTLESFORD HUNDRED,MIGHAM,MIDGHAM,,10,11,3,9,4.75,4,13,8,4,16,0,SU556672,455600,167200,,0,0
7100,7100,7100,BERKSHIRE,,,,HD. COTSETLEFEL,COTTSETTLESFORD HUNDRED,COLTHROP,COLTHROP,,4,4,1,18,2.25,0,15,9.75,0,16,10,SU537666,453700,166600,,0,0
7200,7200,7200,BERKSHIRE,,,,HD. COTSETLEFEL,COTTSETTLESFORD HUNDRED,WAVESYNG',WASING,,3,5,0,13,7,1,6,8.75,1,8,0.75,SU576643,457600,164300,,0,0
7300,7300,7300,BERKSHIRE,,,,HD. COTSETLEFEL,COTTSETTLESFORD HUNDRED,BRYMPTON',BRIMPTON,,9,10,1,18,6.75,2,7,3,2,12,3,SU557647,455700,164700,,0,0
7400,7400,7400,BERKSHIRE,,,,HD. COTSETLEFEL,COTTSETTLESFORD HUNDRED,GRENHAM,GREENHAM,,7,8,2,7,7.25,3,5,3.75,3,10,3.75,SU483653,448300,165300,,0,0
7500,7500,7500,BERKSHIRE,,,,HD. COTSETLEFEL,COTTSETTLESFORD HUNDRED,WODESPENE,WOODSPEEN,,7,8,2,12,10.75,3,2,4.75,3,6,10.75,SU444692,444400,169200,,0,0
7600,7600,7600,BERKSHIRE,,,,HD. COTSETLEFEL,COTTSETTLESFORD HUNDRED,SPENE,SPEEN,,9,7,1,13,9.5,3,19,9,4,5,3,SU455678,445500,167800,,0,0
7700,7700,7700,BERKSHIRE,,,,HD. COTSETLEFEL,COTTSETTLESFORD HUNDRED,DONYNTON',DONNINGTON,,8,9,1,13,0,2,2,5.25,2,2,5.25,SU466687,446600,168700,,0,0
7800,7800,7800,BERKSHIRE,,,,HD. COTSETLEFEL,COTTSETTLESFORD HUNDRED,COSRUG',CURRIDGE,,8,8,2,17,8.25,3,3,8,3,10,0,SU490719,449000,171900,,0,0
7900,7900,7900,BERKSHIRE,,,,HD. COTSETLEFEL,COTTSETTLESFORD HUNDRED,SAGHE,SHAW,,6,6,1,6,11.25,1,18,7.25,2,1,11.75,SU475684,447500,168400,,0,0
8000,8000,8000,BERKSHIRE,,,,HD. COTSETLEFEL,COTTSETTLESFORD HUNDRED,BAGENOR',BAGNOR,,3,4,0,3,11.25,0,5,5.25,0,5,5.25,SU452695,445200,169500,,0,0
8100,8100,8100,BERKSHIRE,,,,HD. COTSETLEFEL,COTTSETTLESFORD HUNDRED,SPENHAMLON,SPEENHAMLAND,,10,9,0,18,0,1,1,8.25,1,5,0.25,SU475677,447500,167700,,0,0
8200,8200,8200,BERKSHIRE,,,,HD. COTSETLEFEL,COTTSETTLESFORD HUNDRED,NEUBUR' (V),NEWBURY,v,79,70,23,2,7.75,23,13,10,27,9,6,SU470672,447000,167200,1189X1217,68,0
8201,8201,0,BERKSHIRE,,,,HD. COTSETLEFEL,COTTSETTLESFORD HUNDRED,,TAXERS,,3,3,1,0,0,0,15,8,0,0,0,,0,0,,0,0
8202,8202,0,BERKSHIRE,,,,HD. COTSETLEFEL,COTTSETTLESFORD HUNDRED,,TAXERS,,3,4,0,6,3,0,12,0,0,0,0,,0,0,,0,0
91111,91111,91111,BERKSHIRE,,,,HD. COTSETLEFEL,COTTSETTLESFORD HUNDRED,,TOTAL,,0,0,46,9,5.75,53,4,3,57,9,11.75,,0,0,,0,0
8300,0,0,BERKSHIRE,,,,HD. ROUBERGH',ROEBERG HUNDRED,,TAXERS,,3,0,0,7,4,0,0,0,0,0,0,,0,0,,0,0
8301,0,0,BERKSHIRE,,,,HD. ROUBERGH',ROEBERG HUNDRED,,TAXERS,,2,0,0,5,0,0,0,0,0,0,0,,0,0,,0,0
8302,8302,8302,BERKSHIRE,,,,HD. ROUBERGH',ROEBERG HUNDRED,WYNTERBOURN',WINTERBOURNE,,24,17,3,10,2.5,4,14,6.25,4,18,11.5,SU451719,445100,171900,,0,0
8400,8400,8400,BERKSHIRE,,,,HD. ROUBERGH',ROEBERG HUNDRED,BOXOR',BOXFORD,,20,14,5,6,2.25,6,13,5.5,6,17,5.5,SU428715,442800,171500,,0,0
8500,8500,8500,BERKSHIRE,,,,HD. ROUBERGH',ROEBERG HUNDRED,BENHAM,HOE BENHAM,,9,7,1,15,9,2,7,1.25,2,8,10.25,SU409699,440900,169900,,0,0
8600,8600,8600,BERKSHIRE,,,,HD. ROUBERGH',ROEBERG HUNDRED,WIKHAM,WICKHAM,,2,2,0,4,8,0,5,4.75,0,6,5.75,SU395715,439500,171500,,0,0
8700,8700,8700,BERKSHIRE,,,,HD. ROUBERGH',ROEBERG HUNDRED,WESTON,WESTON,,5,6,1,14,1,2,3,9.25,2,5,9.25,SU399737,439900,173700,,0,0
8800,8800,8800,BERKSHIRE,,,,HD. ROUBERGH',ROEBERG HUNDRED,WELEFORD,WELFORD,,5,7,1,0,4,1,6,0,1,7,3,SU409732,440900,173200,,0,0
8900,8900,8900,BERKSHIRE,,,,HD. ROUBERGH',ROEBERG HUNDRED,ESTON',EASTON,,6,4,1,2,6.5,1,9,3,1,10,9,SU416723,441600,172300,,0,0
9000,9000,9000,BERKSHIRE,,,,HD. ROUBERGH',ROEBERG HUNDRED,LEKHAMPSTEDE,LECKHAMPSTEAD,,11,10,2,9,6.75,3,0,6.25,3,5,6.25,SU439760,443900,176000,,0,0
9100,9100,9100,BERKSHIRE,,,,HD. ROUBERGH',ROEBERG HUNDRED,PESMERE,PEASEMORE,,10,11,3,5,7.5,4,9,3,4,14,0,SU458771,445800,177100,,0,0
9200,9200,9200,BERKSHIRE,,,,HD. ROUBERGH',ROEBERG HUNDRED,BEDEN',BEEDON,,17,11,2,3,10,3,2,5.25,3,7,5.25,SU483782,448300,178200,,0,0
9300,9300,9300,BERKSHIRE,,,,HD. ROUBERGH',ROEBERG HUNDRED,LANGELE,LANGLEY,,11,10,2,11,0,4,3,8.75,4,6,4,SU498766,449800,176600,,0,0
9400,9400,9400,BERKSHIRE,,,,HD. ROUBERGH',ROEBERG HUNDRED,CHIUELE,CHIEVELEY,,19,19,5,7,0.5,3,5,1.75,3,14,6.75,SU474741,447400,174100,,0,0
9401,9401,0,BERKSHIRE,,,,HD. ROUBERGH',ROEBERG HUNDRED,,TAXERS,,2,8,0,8,0,0,19,0,0,0,0,,0,0,,0,0
9402,0,0,BERKSHIRE,,,,HD. ROUBERGH',ROEBERG HUNDRED,,TAXERS,,3,0,0,15,0,0,0,0,0,0,0,,0,0,,0,0
91111,91111,91111,BERKSHIRE,,,,HD. ROUBERGH',ROEBERG HUNDRED,,TOTAL,,0,0,32,6,2,37,19,7,39,3,4.5,,0,0,,0,0
