recipient_surname,recipient_surname_id,recipient_value,recipient_surname_count,match_surname,match_surname_id,match_value,match_surname_count
Elypt,1363,723.5,160,Webber,value,827.0,162
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Clerk,834,709.0,148,Elyett,surname_count,723.5,160
Clerk,834,709.0,148,Elyett,surname,723.5,160
Clerk,834,709.0,148,Elyett,value,723.5,160
Hart,2003,252.0,28,Sawyer,surname_count,220.0,30
Hart,2003,252.0,28,Sawyer,surname,220.0,30
Hart,2003,252.0,28,Sawyer,value,220.0,30
Drake,1293,579.0,84,Serle,surname_count,538.0,95
Drake,1293,579.0,84,Serle,surname,538.0,95
Drake,1293,579.0,84,Serle,value,538.0,95
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Watts,4153,90.0,21,Clardfyld,surname_count,80.0,21
Watts,4153,90.0,21,Clardfyld,surname,80.0,21
Watts,4153,90.0,21,Clardfyld,value,80.0,21
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Elyett,1363,723.5,160,Webber,surname_count,827.0,162
Elyett,1363,723.5,160,Webber,surname,827.0,162
Elyett,1363,723.5,160,Webber,value,827.0,162
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Dyer,1333,355.0,81,Walter,surname_count,303.0,92
Dyer,1333,355.0,81,Walter,surname,303.0,92
Dyer,1333,355.0,81,Walter,value,303.0,92
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Ellyett,1363,723.5,160,Webber,surname_count,827.0,162
Ellyett,1363,723.5,160,Webber,surname,827.0,162
Ellyett,1363,723.5,160,Webber,value,827.0,162
Ellyor,1363,723.5,160,Webber,surname_count,827.0,162
Ellyor,1363,723.5,160,Webber,surname,827.0,162
Ellyor,1363,723.5,160,Webber,value,827.0,162
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Cotton,1000,49.0,10,Ser,surname_count,51.0,11
Cotton,1000,49.0,10,Ser,surname,51.0,11
Cotton,1000,49.0,10,Ser,value,51.0,11
Pynne,202,77.0,13,Shapleigh,surname_count,77.0,13
Pynne,202,77.0,13,Shapleigh,surname,77.0,13
Pynne,202,77.0,13,Shapleigh,value,77.0,13
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Parker,2938,147.0,43,Wyrth,surname_count,165.0,38
Parker,2938,147.0,43,Wyrth,surname,165.0,38
Parker,2938,147.0,43,Wyrth,value,165.0,38
Gale,1586,358.0,44,Notton,surname_count,337.0,46
Gale,1586,358.0,44,Notton,surname,337.0,46
Gale,1586,358.0,44,Notton,value,337.0,46
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Northcote,2865,290.0,70,Waye,surname_count,279.0,77
Northcote,2865,290.0,70,Waye,surname,279.0,77
Northcote,2865,290.0,70,Waye,value,279.0,77
Ellot,1363,723.5,160,Webber,surname_count,827.0,162
Ellot,1363,723.5,160,Webber,surname,827.0,162
Ellot,1363,723.5,160,Webber,value,827.0,162
Pounde,202,77.0,13,Shapleigh,surname_count,77.0,13
Pounde,202,77.0,13,Shapleigh,surname,77.0,13
Pounde,202,77.0,13,Shapleigh,value,77.0,13
Shutcote,3631,789.0,21,Cheman,surname_count,680.0,16
Shutcote,3631,789.0,21,Cheman,surname,680.0,16
Shutcote,3631,789.0,21,Cheman,value,680.0,16
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Mayne,2671,343.5,77,Stone,surname_count,346.0,87
Mayne,2671,343.5,77,Stone,surname,346.0,87
Mayne,2671,343.5,77,Stone,value,346.0,87
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Buttler,650,75.0,21,Clardfyld,surname_count,80.0,21
Buttler,650,75.0,21,Clardfyld,surname,80.0,21
Buttler,650,75.0,21,Clardfyld,value,80.0,21
Vaster,4095,6.0,5,Temple,surname_count,6.0,5
Vaster,4095,6.0,5,Temple,surname,6.0,5
Vaster,4095,6.0,5,Temple,value,6.0,5
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Reff,3291,221.0,43,Wyett,surname_count,216.0,43
Reff,3291,221.0,43,Wyett,surname,216.0,43
Reff,3291,221.0,43,Wyett,value,216.0,43
Refr,3291,221.0,43,Wyett,surname_count,216.0,43
Refr,3291,221.0,43,Wyett,surname,216.0,43
Refr,3291,221.0,43,Wyett,value,216.0,43
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Northcote,2865,290.0,70,Waye,surname_count,279.0,77
Northcote,2865,290.0,70,Waye,surname,279.0,77
Northcote,2865,290.0,70,Waye,value,279.0,77
Dyer,1333,355.0,81,Walter,surname_count,303.0,92
Dyer,1333,355.0,81,Walter,surname,303.0,92
Dyer,1333,355.0,81,Walter,value,303.0,92
Reve,3291,221.0,43,Wyett,surname_count,216.0,43
Reve,3291,221.0,43,Wyett,surname,216.0,43
Reve,3291,221.0,43,Wyett,value,216.0,43
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Northcote,2865,290.0,70,Waye,surname_count,279.0,77
Northcote,2865,290.0,70,Waye,surname,279.0,77
Northcote,2865,290.0,70,Waye,value,279.0,77
Pope,3129,489.0,113,Wodd,surname_count,510.0,109
Pope,3129,489.0,113,Wodd,surname,510.0,109
Pope,3129,489.0,113,Wodd,value,510.0,109
Northcote,2865,290.0,70,Waye,surname_count,279.0,77
Northcote,2865,290.0,70,Waye,surname,279.0,77
Northcote,2865,290.0,70,Waye,value,279.0,77
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Pope,3129,489.0,113,Wodd,surname_count,510.0,109
Pope,3129,489.0,113,Wodd,surname,510.0,109
Pope,3129,489.0,113,Wodd,value,510.0,109
Ellot,1363,723.5,160,Webber,surname_count,827.0,162
Ellot,1363,723.5,160,Webber,surname,827.0,162
Ellot,1363,723.5,160,Webber,value,827.0,162
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Pope,3129,489.0,113,Wodd,surname_count,510.0,109
Pope,3129,489.0,113,Wodd,surname,510.0,109
Pope,3129,489.0,113,Wodd,value,510.0,109
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Drake,1152,52.0,12,Ser,surname_count,51.0,11
Drake,1152,52.0,12,Ser,surname,51.0,11
Drake,1152,52.0,12,Ser,value,51.0,11
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Fullford,1565,103.0,15,Vodleigh,surname_count,106.0,15
Fullford,1565,103.0,15,Vodleigh,surname,106.0,15
Fullford,1565,103.0,15,Vodleigh,value,106.0,15
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Pope,3129,489.0,113,Wodd,surname_count,510.0,109
Pope,3129,489.0,113,Wodd,surname,510.0,109
Pope,3129,489.0,113,Wodd,value,510.0,109
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Elyett,1363,723.5,160,Webber,surname_count,827.0,162
Elyett,1363,723.5,160,Webber,surname,827.0,162
Elyett,1363,723.5,160,Webber,value,827.0,162
Mayne,2671,343.5,77,Stone,surname_count,346.0,87
Mayne,2671,343.5,77,Stone,surname,346.0,87
Mayne,2671,343.5,77,Stone,value,346.0,87
Heydon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Heydon,1835,1010.5,63,Haydon,surname,1010.5,63
Heydon,1835,1010.5,63,Haydon,value,1010.5,63
Kool,2342,91.0,23,Clardfyld,surname_count,80.0,21
Kool,2342,91.0,23,Clardfyld,surname,80.0,21
Kool,2342,91.0,23,Clardfyld,value,80.0,21
Parker,2936,388.0,78,Turner,surname_count,401.0,89
Parker,2936,388.0,78,Turner,surname,401.0,89
Parker,2936,388.0,78,Turner,value,401.0,89
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Beggr,3447,69.0,14,Shapleigh,surname_count,77.0,13
Beggr,3447,69.0,14,Shapleigh,surname,77.0,13
Beggr,3447,69.0,14,Shapleigh,value,77.0,13
Kool,2342,91.0,23,Clardfyld,surname_count,80.0,21
Kool,2342,91.0,23,Clardfyld,surname,80.0,21
Kool,2342,91.0,23,Clardfyld,value,80.0,21
William,4273,335.0,58,William,surname_count,335.0,58
William,4273,335.0,58,William,surname,335.0,58
William,4273,335.0,58,William,value,335.0,58
Dyer,1333,355.0,81,Walter,surname_count,303.0,92
Dyer,1333,355.0,81,Walter,surname,303.0,92
Dyer,1333,355.0,81,Walter,value,303.0,92
Wyllams,4273,335.0,58,William,surname_count,335.0,58
Wyllams,4273,335.0,58,William,surname,335.0,58
Wyllams,4273,335.0,58,William,value,335.0,58
Haydon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Haydon,1835,1010.5,63,Haydon,surname,1010.5,63
Haydon,1835,1010.5,63,Haydon,value,1010.5,63
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Heydon,1835,1010.5,63,Haydon,surname_count,1010.5,63
Heydon,1835,1010.5,63,Haydon,surname,1010.5,63
Heydon,1835,1010.5,63,Haydon,value,1010.5,63
Carow,702,26.0,4,Denridge,surname_count,27.0,4
Carow,702,26.0,4,Denridge,surname,27.0,4
Carow,702,26.0,4,Denridge,value,27.0,4
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Elyett,1363,723.5,160,Webber,surname_count,827.0,162
Elyett,1363,723.5,160,Webber,surname,827.0,162
Elyett,1363,723.5,160,Webber,value,827.0,162
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Russell,3353,178.5,57,Russell,surname_count,178.5,57
Russell,3353,178.5,57,Russell,surname,178.5,57
Russell,3353,178.5,57,Russell,value,178.5,57
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Dyer,1333,355.0,81,Walter,surname_count,303.0,92
Dyer,1333,355.0,81,Walter,surname,303.0,92
Dyer,1333,355.0,81,Walter,value,303.0,92
Watts,4153,90.0,21,Clardfyld,surname_count,80.0,21
Watts,4153,90.0,21,Clardfyld,surname,80.0,21
Watts,4153,90.0,21,Clardfyld,value,80.0,21
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Knoll,2342,91.0,23,Clardfyld,surname_count,80.0,21
Knoll,2342,91.0,23,Clardfyld,surname,80.0,21
Knoll,2342,91.0,23,Clardfyld,value,80.0,21
Drake,1306,53.0,11,Ser,surname_count,51.0,11
Drake,1306,53.0,11,Ser,surname,51.0,11
Drake,1306,53.0,11,Ser,value,51.0,11
Russell,3353,178.5,57,Russell,surname_count,178.5,57
Russell,3353,178.5,57,Russell,surname,178.5,57
Russell,3353,178.5,57,Russell,value,178.5,57
Drake,608,39.0,5,Kyngeman,surname_count,38.0,5
Drake,608,39.0,5,Kyngeman,surname,38.0,5
Drake,608,39.0,5,Kyngeman,value,38.0,5
Buttler,650,75.0,21,Clardfyld,surname_count,80.0,21
Buttler,650,75.0,21,Clardfyld,surname,80.0,21
Buttler,650,75.0,21,Clardfyld,value,80.0,21
Cate,662,139.0,49,Boullond,surname_count,158.0,42
Cate,662,139.0,49,Boullond,surname,158.0,42
Cate,662,139.0,49,Boullond,value,158.0,42
William,4273,335.0,58,William,surname_count,335.0,58
William,4273,335.0,58,William,surname,335.0,58
William,4273,335.0,58,William,value,335.0,58
Reve,3291,221.0,43,Wyett,surname_count,216.0,43
Reve,3291,221.0,43,Wyett,surname,216.0,43
Reve,3291,221.0,43,Wyett,value,216.0,43
Reve,3291,221.0,43,Wyett,surname_count,216.0,43
Reve,3291,221.0,43,Wyett,surname,216.0,43
Reve,3291,221.0,43,Wyett,value,216.0,43
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Ellot,1363,723.5,160,Webber,surname_count,827.0,162
Ellot,1363,723.5,160,Webber,surname,827.0,162
Ellot,1363,723.5,160,Webber,value,827.0,162
Ellyett,1363,723.5,160,Webber,surname_count,827.0,162
Ellyett,1363,723.5,160,Webber,surname,827.0,162
Ellyett,1363,723.5,160,Webber,value,827.0,162
Drake,1293,579.0,84,Serle,surname_count,538.0,95
Drake,1293,579.0,84,Serle,surname,538.0,95
Drake,1293,579.0,84,Serle,value,538.0,95
Drake,1293,579.0,84,Serle,surname_count,538.0,95
Drake,1293,579.0,84,Serle,surname,538.0,95
Drake,1293,579.0,84,Serle,value,538.0,95
Drake,1293,579.0,84,Serle,surname_count,538.0,95
Drake,1293,579.0,84,Serle,surname,538.0,95
Drake,1293,579.0,84,Serle,value,538.0,95
Drake,1293,579.0,84,Serle,surname_count,538.0,95
Drake,1293,579.0,84,Serle,surname,538.0,95
Drake,1293,579.0,84,Serle,value,538.0,95
Drake,1293,579.0,84,Serle,surname_count,538.0,95
Drake,1293,579.0,84,Serle,surname,538.0,95
Drake,1293,579.0,84,Serle,value,538.0,95
Giles,1636,90.0,20,Worthen,surname_count,81.0,22
Giles,1636,90.0,20,Worthen,surname,81.0,22
Giles,1636,90.0,20,Worthen,value,81.0,22
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Clerk,834,709.0,148,Elyett,surname_count,723.5,160
Clerk,834,709.0,148,Elyett,surname,723.5,160
Clerk,834,709.0,148,Elyett,value,723.5,160
Ellyett,1363,723.5,160,Webber,surname_count,827.0,162
Ellyett,1363,723.5,160,Webber,surname,827.0,162
Ellyett,1363,723.5,160,Webber,value,827.0,162
Elcott,1363,723.5,160,Webber,surname_count,827.0,162
Elcott,1363,723.5,160,Webber,surname,827.0,162
Elcott,1363,723.5,160,Webber,value,827.0,162
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Williams,4273,335.0,58,William,surname_count,335.0,58
Williams,4273,335.0,58,William,surname,335.0,58
Williams,4273,335.0,58,William,value,335.0,58
William,4273,335.0,58,William,surname_count,335.0,58
William,4273,335.0,58,William,surname,335.0,58
William,4273,335.0,58,William,value,335.0,58
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Northcote,2865,290.0,70,Waye,surname_count,279.0,77
Northcote,2865,290.0,70,Waye,surname,279.0,77
Northcote,2865,290.0,70,Waye,value,279.0,77
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Grey,1775,196.0,47,Wyett,surname_count,216.0,43
Grey,1775,196.0,47,Wyett,surname,216.0,43
Grey,1775,196.0,47,Wyett,value,216.0,43
Northcote,2865,290.0,70,Waye,surname_count,279.0,77
Northcote,2865,290.0,70,Waye,surname,279.0,77
Northcote,2865,290.0,70,Waye,value,279.0,77
Clerk,834,709.0,148,Elyett,surname_count,723.5,160
Clerk,834,709.0,148,Elyett,surname,723.5,160
Clerk,834,709.0,148,Elyett,value,723.5,160
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Reve,3291,221.0,43,Wyett,surname_count,216.0,43
Reve,3291,221.0,43,Wyett,surname,216.0,43
Reve,3291,221.0,43,Wyett,value,216.0,43
Williams,4273,335.0,58,William,surname_count,335.0,58
Williams,4273,335.0,58,William,surname,335.0,58
Williams,4273,335.0,58,William,value,335.0,58
Ellot,1363,723.5,160,Webber,surname_count,827.0,162
Ellot,1363,723.5,160,Webber,surname,827.0,162
Ellot,1363,723.5,160,Webber,value,827.0,162
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Mayne,2671,343.5,77,Stone,surname_count,346.0,87
Mayne,2671,343.5,77,Stone,surname,346.0,87
Mayne,2671,343.5,77,Stone,value,346.0,87
Mayne,2671,343.5,77,Stone,surname_count,346.0,87
Mayne,2671,343.5,77,Stone,surname,346.0,87
Mayne,2671,343.5,77,Stone,value,346.0,87
Clerke,834,709.0,148,Elyett,surname_count,723.5,160
Clerke,834,709.0,148,Elyett,surname,723.5,160
Clerke,834,709.0,148,Elyett,value,723.5,160
Cheyke,781,42.0,11,Woodberye,surname_count,48.0,11
Cheyke,781,42.0,11,Woodberye,surname,48.0,11
Cheyke,781,42.0,11,Woodberye,value,48.0,11
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Palmer,2928,443.5,109,Wodd,surname_count,510.0,109
Palmer,2928,443.5,109,Wodd,surname,510.0,109
Palmer,2928,443.5,109,Wodd,value,510.0,109
Pope,3129,489.0,113,Wodd,surname_count,510.0,109
Pope,3129,489.0,113,Wodd,surname,510.0,109
Pope,3129,489.0,113,Wodd,value,510.0,109
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Smyth,3598,1458.5,287,Smyth,surname_count,1458.5,287
Smyth,3598,1458.5,287,Smyth,surname,1458.5,287
Smyth,3598,1458.5,287,Smyth,value,1458.5,287
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Mayne,2671,343.5,77,Stone,surname_count,346.0,87
Mayne,2671,343.5,77,Stone,surname,346.0,87
Mayne,2671,343.5,77,Stone,value,346.0,87
Pape,3129,489.0,113,Wodd,surname_count,510.0,109
Pape,3129,489.0,113,Wodd,surname,510.0,109
Pape,3129,489.0,113,Wodd,value,510.0,109
Mayne,2671,343.5,77,Stone,surname_count,346.0,87
Mayne,2671,343.5,77,Stone,surname,346.0,87
Mayne,2671,343.5,77,Stone,value,346.0,87
Drake,1152,52.0,12,Ser,surname_count,51.0,11
Drake,1152,52.0,12,Ser,surname,51.0,11
Drake,1152,52.0,12,Ser,value,51.0,11
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Maynard,2670,285.0,40,Tanner,surname_count,302.0,44
Maynard,2670,285.0,40,Tanner,surname,302.0,44
Maynard,2670,285.0,40,Tanner,value,302.0,44
Williams,4273,335.0,58,William,surname_count,335.0,58
Williams,4273,335.0,58,William,surname,335.0,58
Williams,4273,335.0,58,William,value,335.0,58
Leonard,2452,42.0,7,Noryngton,surname_count,38.0,6
Leonard,2452,42.0,7,Noryngton,surname,38.0,6
Leonard,2452,42.0,7,Noryngton,value,38.0,6
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Davy,1159,637.0,165,Walshe,surname_count,551.5,141
Davy,1159,637.0,165,Walshe,surname,551.5,141
Davy,1159,637.0,165,Walshe,value,551.5,141
Southcote,3631,789.0,21,Cheman,surname_count,680.0,16
Southcote,3631,789.0,21,Cheman,surname,680.0,16
Southcote,3631,789.0,21,Cheman,value,680.0,16
Yarde,4377,147.0,17,Yarde,surname_count,147.0,17
Yarde,4377,147.0,17,Yarde,surname,147.0,17
Yarde,4377,147.0,17,Yarde,value,147.0,17
Baker,185,829.5,192,Warren,surname_count,867.5,173
Baker,185,829.5,192,Warren,surname,867.5,173
Baker,185,829.5,192,Warren,value,867.5,173
Northcote,2865,290.0,70,Waye,surname_count,279.0,77
Northcote,2865,290.0,70,Waye,surname,279.0,77
