hundred,landowner,area_perches,gemini_surname,surname_id,count,tithe_max_value_rank
Haytor,Thomas Pomeroy,98.0,Pomeroy,3122.0,1,779.0
Haytor,Thomas Rick,18.0,Rick,3250.0,1,850.0
Haytor,Thomas Shapley,3381.0,Shapley,3483.0,1,302.0
Haytor,Thomas Sherwill,11562.0,Sherwill,3508.0,1,155.0
Haytor,Thomas Sibley,168.0,Sibley,3483.0,1,729.0
Haytor,Thomas Smart,949.0,Smart,3597.0,1,502.0
Haytor,Thomas Smerdon,13866.0,Smerdon,3596.0,1,133.0
Haytor,Thomas Staddon,5627.0,Staddon,3672.0,1,239.0
Haytor,Thomas Surfield,9.0,Surfield,3521.0,1,860.0
Haytor,Thomas Tapley,12.0,Tapley,1129.0,1,857.0
Haytor,Thomas Tapley and Benjamin Newland,6.0,,,1,863.0
Haytor,Thomas Tapley and Way,5.0,Tapley,1129.0,1,864.0
Haytor,Thomas Taylor,28364.0,Taylor,3798.0,1,56.0
Haytor,Thomas Tozer,148.0,Tozer,3902.0,1,742.0
Haytor,Thomas Tracey,1148.0,Tracey,3918.0,1,468.0
Haytor,Thomas Treen,5957.0,Treen,3931.0,1,232.0
Haytor,Thomas Tripe,12034.0,Tripe,3969.0,1,148.0
Haytor,Thomas Westlake,1386.0,Westlake,4207.0,1,440.0
Haytor,Thomas Whiteway,13786.0,Whiteway,4251.0,1,135.0
Haytor,Thomas Williams,30.0,Williams,4273.0,1,839.0
Haytor,Thomas Winsor,6.0,Winsor,4301.0,1,863.0
Haytor,Thomas Wood,911.0,Wood,4323.0,1,508.0
Haytor,Thomas Wood and Walter Smith executors of late John Wheaton,591.0,,,1,575.0
Haytor,Thomas and William Hannaford,3116.0,,,1,312.0
Haytor,Thos. Hunt and Robt. Butland,635.0,,,1,562.0
Haytor,Tozer Misses,10.0,,,1,859.0
Haytor,Trustees of 2nd Poor,3717.0,,,1,289.0
Haytor,"Trustees of 2nd Poor, Catherine Compton (Lessee)",9.0,,,1,860.0
Haytor,"Trustees of 2nd Poor, John Rossiter (Lessee)",10.0,,,1,859.0
Haytor,"Trustees of 2nd Poor, Reverend Finney Belfield (Lessee)",16.0,,,1,853.0
Haytor,"Trustees of 2nd Poor, Richard Hunt (Lessee)",42.0,,,1,827.0
Haytor,"Trustees of 2nd Poor, Robert Knapman (Lessee)",6.0,,,1,863.0
Haytor,"Trustees of 2nd Poor, William Elliott (Lessee)",1.0,Lessee,2352.0,1,868.0
Haytor,Trustees of Brixham Poor,5.0,,,1,864.0
Haytor,Trustees of Charity School,18.0,,,1,850.0
Haytor,Trustees of Clergy Widows,4882.0,,,1,254.0
Haytor,Trustees of Dunstone Chapel,411.0,,,1,630.0
Haytor,Trustees of George Drake,4418.0,Drake,1293.0,1,267.0
Haytor,Trustees of Independent Chapel,12.0,,,1,857.0
Haytor,Trustees of John Templar,769.0,Templar,5245.0,1,535.0
Haytor,Trustees of National School,29.0,,,1,840.0
Haytor,Trustees of Torquay Roads,41.0,,,1,828.0
Haytor,Trustees of Torquay Turnpike,19.0,,,1,849.0
Haytor,Trustees of Turnpike,10.0,,,1,859.0
Haytor,Trustees of Wesleyan Chapel,8.0,,,1,861.0
Haytor,Trustees of the Baptist Chapel,31.0,,,1,838.0
Haytor,Trustees of the Methodist Chapel,21.0,,,1,847.0
Haytor,Trustees of the Torquay Roads,164.0,,,1,731.0
Haytor,Vicarial Glebe,354.0,Glebe,832.0,1,656.0
Haytor,"W C Clack, Reverend (Glebe)",155.0,Glebe,832.0,1,738.0
Haytor,W H Pinson,3434.0,Pinson,3067.0,1,299.0
Haytor,W.F Windeatt,325.0,,,1,661.0
Haytor,W.F.Windeatt,280.0,,,1,674.0
Haytor,"Wall, Reverend",499.0,,,1,598.0
Haytor,Walter Drew,975.0,Drew,1299.0,1,498.0
Haytor,"Walter Palk Carew, Baronet, Sir",75241.0,,,1,23.0
Haytor,"Walter Palk Carew, Baronet, Sir, Ann Devonshire (Lessee)",2418.0,,,1,358.0
Haytor,"Walter Palk Carew, Baronet, Sir, Elias Rendell (Lessee)",1575.0,,,1,424.0
Haytor,"Walter Palk Carew, Baronet, Sir, John Rendell (Lessee)",9032.0,,,1,182.0
Haytor,"Walter Palk Carew, Baronet, Sir, Robert Parsons (Lessee)",2032.0,,,1,388.0
Haytor,"Walter Palk Carew, Baronet, Sir, Thomas Staddon (Lessee)",1098.0,,,1,475.0
Haytor,"Walter Palk Carew, Baronet, Sir, William Cornish (Lessee)",2406.0,,,1,359.0
Haytor,"Walter Palk Carew, Baronet, Sir, William Harvey (Lessee)",3011.0,,,1,320.0
Haytor,Walter Smith,4.0,Smith,3598.0,1,865.0
Haytor,Walter Willcocks,12.0,Willcocks,4177.0,1,857.0
Haytor,"Walter William Yea, Sir",24676.0,Yea,4379.0,1,70.0
Haytor,"Warwick Hele Tonkin, Sir, Knight",4239.0,,,1,270.0
Haytor,"Warwick Tonkin, Sir",5742.0,Tonkin,1266.0,1,234.0
Haytor,Watson,57.0,Watson,4151.0,1,814.0
Haytor,Widow Weeks,4.0,,,1,865.0
Haytor,Wiliam Lavers,34.0,Lavers,2423.0,1,835.0
Haytor,"Wiliam Venning, Junior",33.0,Venning,4052.0,1,836.0
Haytor,Willam Wood,19.0,Wood,4323.0,1,849.0
Haytor,William Aberdeen,2105.0,Aberdeen,3.0,1,379.0
Haytor,William Adams,9.0,Adams,12.0,1,860.0
Haytor,William Ashford,14.0,Ashford,119.0,1,855.0
Haytor,William Badcock,592.0,Badcock,172.0,1,574.0
Haytor,William Baker,428.0,Baker,185.0,1,625.0
Haytor,William Ball Rowe,40.0,Rowe,3363.0,1,829.0
Haytor,William Barns,1162.0,Barns,215.0,1,467.0
Haytor,William Bartlett,15103.0,Bartlett,235.0,1,118.0
Haytor,"William Bartlett, Nicholas Adams Bartlett Lessee",1032.0,,,1,489.0
Haytor,William Bennett,163.0,Bennett,307.0,1,732.0
Haytor,William Berry,3085.0,Berry,230.0,1,314.0
Haytor,William Blackler,3482.0,Blackler,167.0,1,297.0
Haytor,William Blackmoor,26.0,Blackmoor,380.0,1,843.0
Haytor,William Bovey,25.0,Bovey,476.0,1,844.0
Haytor,William Bowden,1080.0,Bowden,483.0,1,480.0
Haytor,William Bragg,13.0,Bragg,513.0,1,856.0
Haytor,William Bridgeman,12.0,Bridgeman,550.0,1,857.0
Haytor,William Brown,11.0,Brown,593.0,1,858.0
Haytor,William Browse,15699.0,Browse,600.0,1,110.0
Haytor,William Bundock,36.0,Bundock,5311.0,1,833.0
Haytor,William Bunker,158.0,Bunker,451.0,1,737.0
Haytor,"William Bunker, Junior",622.0,Bunker,451.0,1,566.0
Haytor,William Burridge,331.0,Burridge,455.0,1,660.0
Haytor,William Calley,512.0,Calley,674.0,1,594.0
Haytor,William Carter,5018.0,Carter,712.0,1,252.0
Haytor,William Case,354.0,Case,987.0,1,656.0
Haytor,William Cheeseworth,36.0,Cheeseworth,878.0,1,833.0
Haytor,William Chudleigh,42.0,Chudleigh,819.0,1,827.0
Haytor,William Clark,2.0,Clark,834.0,1,867.0
Haytor,William Clarke,2051.0,Clarke,834.0,1,385.0
Haytor,William Cocky,1784.0,Cocky,874.0,1,402.0
Haytor,William Codd,4.0,Codd,879.0,1,865.0
Haytor,William Codner Henley,3034.0,Henley,1876.0,1,316.0
Haytor,William Colston,14339.0,Colston,784.0,1,123.0
Haytor,William Colston Collins,6808.0,Collins,749.0,1,214.0
Haytor,William Coombe,1001.0,Coombe,927.0,1,492.0
Haytor,William Creed,19611.0,Creed,698.0,1,87.0
Haytor,"William Creed, Junior",19874.0,Creed,698.0,1,85.0
Haytor,"William Creed, Senior",12145.0,Creed,698.0,1,145.0
Haytor,William Crockwell,5433.0,Crockwell,1072.0,1,245.0
Haytor,William Crowte,1914.0,Crowte,1088.0,1,392.0
Haytor,William Davy,32.0,Davy,1159.0,1,837.0
Haytor,William Daw,31.0,Daw,1163.0,1,838.0
Haytor,William Eastly,144.0,Eastly,1399.0,1,745.0
Haytor,William Elliott,347.0,Elliott,1363.0,1,658.0
Haytor,William Fabyan Windeatt,7155.0,Windeatt,87.0,1,203.0
Haytor,William Field,19.0,Field,1459.0,1,849.0
Haytor,William Flamank,832.0,Flamank,1486.0,1,523.0
Haytor,William Foot,5685.0,Foot,1509.0,1,236.0
Haytor,William Fowl,10.0,Fowl,1432.0,1,859.0
Haytor,William French,4063.0,French,1546.0,1,274.0
Haytor,William Gale,492.0,Gale,1586.0,1,601.0
Haytor,"William George Millman, Baronet, Sir",55524.0,,,1,31.0
Haytor,William Gilbert,14.0,Gilbert,1668.0,1,855.0
Haytor,William Gillard,14224.0,Gillard,1673.0,1,126.0
Haytor,William Gortley,16.0,Gortley,1739.0,1,853.0
Haytor,William Gotbed,11139.0,Gotbed,1749.0,1,160.0
Haytor,William Green,2786.0,Green,973.0,1,333.0
Haytor,William Grills,2.0,Grills,4772.0,1,867.0
Haytor,William Hamlyn,899.0,Hamlyn,1862.0,1,511.0
Haytor,William Hannaford,40.0,Hannaford,2079.0,1,829.0
Haytor,William Harper,2710.0,Harper,1894.0,1,337.0
Haytor,William Harris,2.0,Harris,1898.0,1,867.0
Haytor,William Helyar,2841.0,Helyar,1951.0,1,327.0
Haytor,William Henley,758.0,Henley,1876.0,1,538.0
Haytor,William Hockin,62.0,Hockin,1842.0,1,810.0
Haytor,William Hocking,2521.0,Hocking,2039.0,1,352.0
Haytor,William Hole,39144.0,Hole,2057.0,1,38.0
Haytor,"William Hole, Esquire",987.0,Hole,2057.0,1,496.0
Haytor,William Hoyles,30.0,Hoyles,1856.0,1,839.0
Haytor,William Hurst,10272.0,Hurst,2151.0,1,164.0
Haytor,William Jerman,96.0,Jerman,2211.0,1,781.0
Haytor,William Kitson,1646.0,Kitson,1125.0,1,417.0
Haytor,"William Kitson, Reverend",59608.0,Kitson,1125.0,1,27.0
Haytor,"William Kitson, Reverend (Glebe)",9663.0,,,1,175.0
Haytor,William Lane,2261.0,Lane,2383.0,1,371.0
Haytor,William Lang,5575.0,Lang,2385.0,1,243.0
Haytor,William Langdon,3449.0,Langdon,2391.0,1,298.0
Haytor,William Lash,544.0,Lash,2353.0,1,586.0
Haytor,William Lewis,261.0,Lewis,2467.0,1,680.0
Haytor,William Lydstone,35.0,Lydstone,2475.0,1,834.0
Haytor,William Lyon,919.0,Lyon,2383.0,1,507.0
Haytor,William Macey,21.0,Macey,2593.0,1,847.0
Haytor,William Maclean,26421.0,Maclean,5312.0,1,62.0
Haytor,"William Maclean, Philip Michelmore (Lessee)",56.0,,,1,815.0
Haytor,"William Maclean, T.H. Scale, Sir (Lessee)",456.0,,,1,616.0
Haytor,William Major,44.0,Major,2687.0,1,825.0
Haytor,William Mann,9860.0,Mann,2617.0,1,169.0
Haytor,William Mann (Butcher),846.0,Mann,2617.0,1,521.0
Haytor,"William Mann, Junior",6873.0,Mann,2617.0,1,212.0
Haytor,"William Marsh, Reverend (Glebe)",2332.0,,,1,364.0
Haytor,"William Martin, Reverend (Glebe)",511.0,,,1,595.0
Haytor,William Mason,85.0,Mason,2654.0,1,790.0
Haytor,William Merson,9.0,Merson,2783.0,1,860.0
Haytor,William Metherell,14141.0,Metherell,2716.0,1,129.0
Haytor,William Metherell (¼) Charles (¥),12082.0,,,1,146.0
Haytor,"William Millman, Sir Baronet",6860.0,,,1,213.0
Haytor,"William Milman, Baronet, Sir",5580.0,,,1,242.0
Haytor,William Morrish,153.0,Morrish,2629.0,1,739.0
Haytor,William Mudge,14327.0,Mudge,2811.0,1,124.0
Haytor,William Neck,6414.0,Neck,2824.0,1,222.0
Haytor,William Neyle,1957.0,Neyle,2826.0,1,391.0
Haytor,William Norrish,30927.0,Norrish,2861.0,1,50.0
Haytor,"William Norrish, John Townsend, James Easterbrook",9623.0,,,1,176.0
Haytor,William Phillips,143.0,Phillips,3051.0,1,746.0
Haytor,William Piller,456.0,Piller,360.0,1,616.0
Haytor,William Pinhey,4609.0,Pinhey,3073.0,1,263.0
Haytor,William Prouse,1272.0,Prouse,3190.0,1,450.0
Haytor,William Reeves,17.0,Reeves,4998.0,1,852.0
Haytor,William Rendel,21835.0,Rendel,3254.0,1,78.0
Haytor,William Rendell,35684.0,Rendell,3285.0,1,41.0
Haytor,William Rendle,7565.0,Rendle,3254.0,1,199.0
Haytor,William Sibley,139.0,Sibley,3483.0,1,749.0
Haytor,William Skardon,49.0,Skardon,3564.0,1,820.0
Haytor,William Skinner,182.0,Skinner,3571.0,1,719.0
Haytor,"William Skinner, Junior",6485.0,Skinner,3571.0,1,219.0
Haytor,"William Skinner, Senior",27490.0,Skinner,3571.0,1,60.0
Haytor,William Smith,15.0,Smith,3598.0,1,854.0
Haytor,William Stedstone,42.0,Stedstone,3708.0,1,827.0
Haytor,William Sweeting,396.0,Sweeting,3679.0,1,638.0
Haytor,William Taylor,8.0,Taylor,3798.0,1,861.0
Haytor,William Thomas Taylor Colonel,81775.0,Thomas,3830.0,1,20.0
Haytor,William Tibbs,3.0,Tibbs,1130.0,1,866.0
Haytor,William Tipper,249.0,Tipper,3784.0,1,685.0
Haytor,William Towell,91.0,Towell,3909.0,1,786.0
Haytor,William Tully,3001.0,Tully,3850.0,1,321.0
Haytor,William Venning,9752.0,Venning,4052.0,1,172.0
Haytor,"William Venning, Senior",4626.0,Venning,4052.0,1,262.0
Haytor,William Vittery,380.0,Vittery,4068.0,1,647.0
Haytor,William Wakem,90.0,Wakem,4111.0,1,787.0
Haytor,William Walling,554.0,Walling,4124.0,1,584.0
Haytor,William Waye,7000.0,Waye,4154.0,1,209.0
Haytor,William Webber,6.0,Webber,4164.0,1,863.0
Haytor,William Whale,868.0,Whale,4121.0,1,518.0
Haytor,William Whiteway,13.0,Whiteway,4251.0,1,856.0
Haytor,William Widdecombe,133.0,Widdecombe,4169.0,1,755.0
Haytor,William Widdicombe,4.0,Widdicombe,4169.0,1,865.0
Haytor,William Wilkins,41.0,Wilkins,4446.0,1,828.0
Haytor,William Willcocks,130.0,Willcocks,4177.0,1,757.0
Haytor,William Wills,7702.0,Wills,4183.0,1,197.0
Haytor,William Wright,3284.0,Wright,4368.0,1,306.0
Haytor,William Wright and others,796.0,Wright,4368.0,1,529.0
Haytor,William Yelland,3615.0,Yelland,4391.0,1,292.0
Haytor,William and Elias Smerdon,6623.0,,,1,217.0
Haytor,William and Lawrence Ager,5.0,,,1,864.0
Haytor,Wilson Green,438.0,Green,973.0,1,622.0
Haytor,Wise and Company (Assignees of),846.0,,,1,521.0
Haytor,"Wm Creed, Junior and Thomas Perryman",5.0,Perryman,3025.0,1,864.0
Haytor,"Wm Wilson, Reverend Glebe",503.0,Glebe,832.0,1,597.0
Hemyock, ,135093.0,,,1,2.0
Hemyock,Aaron Broom,20767.0,Broom,541.0,1,33.0
Hemyock,Aaron Moore Ayshford,17039.0,Ayshford,119.0,1,46.0
Hemyock,Alexander Dyke,8576.0,Dyke,1250.0,1,111.0
Hemyock,Ann Cordwent,6621.0,Cordwent,4920.0,1,127.0
Hemyock,Anne Fry (late Richard Fry),96.0,,,1,321.0
Hemyock,Benedictus Richards,7087.0,,,1,121.0
Hemyock,Betty Dummett,47.0,Dummett,1261.0,1,340.0
Hemyock,Betty Farrant,2689.0,Farrant,1425.0,1,189.0
Hemyock,"C B Sweet, Reverend",3653.0,,,1,176.0
Hemyock,Calwoodleys Charity Trustees,20540.0,,,1,34.0
Hemyock,Calwoodleys Charity Trustees of James Pring Their Lessee,82.0,,,1,326.0
Hemyock,"Calwoodleys Charity, William Knight, James Ash, and Elias Barker",3532.0,,,1,177.0
Hemyock,Calwoodleys CharityTrustees. Daniel Pring their Lessee,9575.0,Pring,3183.0,1,97.0
Hemyock,Calwoodleys CharityTrustees. Thomas Pring their Lessee,490.0,Pring,3183.0,1,256.0
Hemyock,Charles Corner,40.0,Corner,975.0,1,346.0
Hemyock,Charles Druller,16.0,Druller,1300.0,1,367.0
Hemyock,Charles Fox and Henry Fox,11790.0,,,1,80.0
Hemyock,"Charles Gorden, Esquire",516.0,Gorden,1732.0,1,251.0
Hemyock,Christopher Flood,26007.0,Flood,1495.0,1,25.0
Hemyock,Christopher Flood and James Gill,9017.0,,,1,105.0
Hemyock,"Christopher Flood, Esquire",11328.0,Esquire,1389.0,1,84.0
Hemyock,Churchwardens and Overseers of Culmstock,8321.0,,,1,114.0
Hemyock,Daniel Ashton,15.0,Ashton,127.0,1,368.0
Hemyock,Daniel Gould,496.0,Gould,1751.0,1,255.0
Hemyock,Daniel Pigeon,254.0,Pigeon,2986.0,1,285.0
Hemyock,Daniel Pring,4772.0,Pring,3183.0,1,151.0
Hemyock,Daniel Pring RN,17848.0,Pring,3183.0,1,42.0
Hemyock,"Daniel Pring, Junior",5145.0,Pring,3183.0,1,145.0
Hemyock,David Warren,3137.0,Warren,4141.0,1,183.0
Hemyock,Dorcas Temple,13503.0,,,1,69.0
Hemyock,"Drewe Edward Simcoe, Esquire",2674.0,Simcoe,3481.0,1,190.0
Hemyock,"Edmund Saunderson Prideaux, Sir",503.0,Prideaux,3161.0,1,254.0
Hemyock,"Edw. Coleridge, Reverend",528.0,,,1,246.0
Hemyock,Edward Dyer,10.0,Dyer,1333.0,1,372.0
Hemyock,Edward Fox,2636.0,Fox,1532.0,1,191.0
Hemyock,Edward Gillard,77.0,Gillard,1673.0,1,328.0
Hemyock,Edward Lutley,11889.0,Lutley,2578.0,1,79.0
Hemyock,Edward Manfield,409.0,Manfield,2621.0,1,263.0
Hemyock,Edward Peacock and Elias Baker,139.0,,,1,308.0
Hemyock,"Edward Simcoe Drew, Esquire",89998.0,Drew,1299.0,1,4.0
Hemyock,"Edward Simcoe Drewe, Esquire",3450.0,Simcoe,3481.0,1,180.0
Hemyock,Edward Studley,73.0,Studley,5189.0,1,329.0
Hemyock,Edward Thomas,6797.0,Thomas,3830.0,1,124.0
Hemyock,"Edward William Grinfield, Reverend",99853.0,Grinfield,1776.0,1,3.0
Hemyock,"Edward William Grinfield, Reverend Richard Clapp his Lessee",143.0,,,1,307.0
Hemyock,Eleanor Thomas,98.0,Thomas,3830.0,1,319.0
Hemyock,Elias Marks,914.0,Marks,2640.0,1,230.0
Hemyock,EliasBaker,73.0,,,1,329.0
Hemyock,Elizabeth Cox,2755.0,Cox,668.0,1,188.0
Hemyock,Elizabeth Gillard,5286.0,Gillard,1673.0,1,142.0
Hemyock,Elizabeth Macey,8562.0,Macey,2593.0,1,112.0
Hemyock,Elizabeth Posthuma Simcoe,193172.0,Simcoe,3481.0,1,1.0
Hemyock,Elizabeth Sarah Jones,8806.0,,,1,109.0
Hemyock,Elizabeth Simcoe. Mrs,8390.0,Simcoe,3481.0,1,113.0
Hemyock,Elizabeth Woodward,1109.0,Woodward,4351.0,1,225.0
Hemyock,Ephraim Brown,9042.0,Brown,593.0,1,104.0
Hemyock,Frances Ann Head Miss,3492.0,Ann,71.0,1,178.0
Hemyock,Frances Godley,713.0,Godley,415.0,1,237.0
Hemyock,Frances Southwood,2187.0,Southwood,3635.0,1,199.0
Hemyock,Francis Coldridge,283.0,Coldridge,5204.0,1,277.0
Hemyock,Francis Gillard,402.0,Gillard,1673.0,1,264.0
Hemyock,"Francis Gillard, Robert Gillard and others",35.0,,,1,349.0
Hemyock,Francis Southey,7719.0,Southey,3629.0,1,118.0
Hemyock,Francis Thomas,32.0,Thomas,3830.0,1,352.0
Hemyock,"Francis Thomas Bedford Willisford., Reverend (Glebe)",4487.0,,,1,156.0
Hemyock,"Francis Warre, Reverend Doctor",16781.0,Warre,4144.0,1,50.0
Hemyock,Francis Wood,5969.0,Wood,4323.0,1,136.0
Hemyock,Frederick Gervis,79.0,Gervis,1657.0,1,327.0
Hemyock,"George Barn and James Collier, Trustees for Pratt's and Hallett's family",5582.0,Collier,669.0,1,138.0
Hemyock,George Barns and James Collier Trustees for Pratts and Holletts,4162.0,Holletts,4769.0,1,162.0
Hemyock,"George Barons Northcote, Esquire",33350.0,Northcote,2865.0,1,17.0
Hemyock,George Fry,259.0,Fry,1541.0,1,284.0
Hemyock,George Gifford,8847.0,Gifford,1666.0,1,108.0
Hemyock,George Hill,17195.0,Hill,2016.0,1,45.0
Hemyock,George Leaman,8211.0,Leaman,2472.0,1,115.0
Hemyock,"George Percy Elliot, Esquire",4190.0,Esquire,1389.0,1,161.0
Hemyock,George Redwood,45.0,Redwood,3280.0,1,342.0
Hemyock,George Shattock,30.0,Shattock,3489.0,1,354.0
Hemyock,George Shattock and Robert Shattock,24.0,,,1,359.0
Hemyock,"George Speke, Esquire",17534.0,Speke,3648.0,1,43.0
Hemyock,George William Fry,106.0,Fry,1541.0,1,317.0
Hemyock,Grace Ratclift,8764.0,,,1,110.0
Hemyock,"Grinfield, Reverend Edward William",69.0,,,1,331.0
Hemyock,Hannah Bowerman,11916.0,Bowerman,494.0,1,78.0
Hemyock,Hannah Browne,6522.0,Browne,524.0,1,128.0
Hemyock,Hannah Stone,10.0,Stone,3722.0,1,372.0
Hemyock,"Harry Buckland Lott, Esquire",1872.0,Lott,2564.0,1,202.0
Hemyock,Hemyock Trustees for the Poor,1750.0,,,1,205.0
Hemyock,Henry Buckland Lott,12774.0,Lott,2564.0,1,72.0
Hemyock,Henry Chills,1446.0,Chills,5313.0,1,215.0
Hemyock,Henry Coram,21.0,,,1,362.0
Hemyock,Henry Critchett,89.0,Critchett,1097.0,1,322.0
Hemyock,Henry Dennis,4973.0,Dennis,1194.0,1,149.0
Hemyock,Henry Gervis,7982.0,Gervis,1657.0,1,117.0
Hemyock,Henry Kerslake,5506.0,Kerslake,2249.0,1,139.0
Hemyock,Henry Manfield,24.0,Manfield,2621.0,1,359.0
Hemyock,Henry Manley,1456.0,Manley,2622.0,1,214.0
Hemyock,"Henry Manley, Reverend",21271.0,Manley,2622.0,1,32.0
Hemyock,Henry Matthews,23255.0,Matthews,2597.0,1,29.0
Hemyock,Henry Moon,469.0,Moon,2775.0,1,258.0
Hemyock,Henry Mules,7.0,Mules,2730.0,1,374.0
Hemyock,Henry Perry,69.0,Perry,3023.0,1,331.0
Hemyock,Henry Pook Pratt,6166.0,Pratt,3160.0,1,134.0
Hemyock,Henry Shiles Long,12490.0,Long,2524.0,1,73.0
Hemyock,Henry Willey,50.0,Willey,4282.0,1,339.0
Hemyock,Hugh Luxton,60.0,Luxton,2582.0,1,335.0
Hemyock,Hugh Mortimore,20147.0,Mortimore,2790.0,1,36.0
Hemyock,"Jacob Hutchings, Junior",337.0,Hutchings,5074.0,1,272.0
Hemyock,"Jacob Hutchings, Senior",57.0,Hutchings,5074.0,1,336.0
Hemyock,James Ash,917.0,Ash,34.0,1,229.0
Hemyock,"James B Notley, Esquire",6999.0,Notley,5075.0,1,122.0
Hemyock,James Baker,278.0,Baker,185.0,1,281.0
Hemyock,James Bale,2532.0,Bale,190.0,1,194.0
Hemyock,James Basley,150.0,Basley,183.0,1,303.0
Hemyock,James Blackmore,39990.0,Blackmore,380.0,1,12.0
Hemyock,James Bowerman,16645.0,Bowerman,494.0,1,52.0
Hemyock,James Burrough,281.0,Burrough,635.0,1,278.0
Hemyock,"James Clarke, Esquire",202.0,Clarke,834.0,1,292.0
Hemyock,James Coles,154.0,Coles,912.0,1,301.0
Hemyock,James Collier,37784.0,Collier,669.0,1,15.0
Hemyock,James Collier and John Collier,2756.0,,,1,187.0
Hemyock,James Dare,351.0,Dare,1151.0,1,270.0
Hemyock,James Davidson,538.0,Davidson,5072.0,1,245.0
Hemyock,James Holway,225.0,Holway,2070.0,1,287.0
Hemyock,James Hutchings,144.0,Hutchings,5074.0,1,306.0
Hemyock,James Manley,138.0,Manley,2622.0,1,309.0
Hemyock,James Mansfield,818.0,Mansfield,5265.0,1,233.0
Hemyock,James Mapledoram,33.0,Mapledoram,2627.0,1,351.0
Hemyock,James Marks (Executors of the late),36.0,Marks,2640.0,1,348.0
Hemyock,"James Notley, Esquire",10563.0,Notley,5075.0,1,88.0
Hemyock,James Parfitt,9003.0,Parfitt,211.0,1,106.0
Hemyock,James Pring representatives,10856.0,Pring,3183.0,1,86.0
Hemyock,James Pyke,660.0,Pyke,2976.0,1,239.0
Hemyock,James Pyne,60.0,Pyne,2967.0,1,335.0
Hemyock,James Redwood,314.0,Redwood,3280.0,1,273.0
Hemyock,James Stoodley,43.0,Stoodley,5189.0,1,343.0
Hemyock,James Stuart Nott,9157.0,Nott,2878.0,1,101.0
Hemyock,James Thomas,146.0,Thomas,3830.0,1,304.0
Hemyock,James Thomas Benedictus Notley,12290.0,Notley,5075.0,1,74.0
Hemyock,"James Thomas Benedictus Notley, Esquire",30068.0,Notley,5075.0,1,19.0
Hemyock,James Townsend,293.0,Townsend,3912.0,1,276.0
Hemyock,James Trickey,50.0,Trickey,3971.0,1,339.0
Hemyock,James Troake,215.0,Troake,3978.0,1,289.0
Hemyock,James Wyatt,1802.0,Wyatt,4373.0,1,203.0
Hemyock,Jane Hart,14.0,Hart,1900.0,1,369.0
Hemyock,Jane Pidgeon,39.0,Pidgeon,421.0,1,347.0
Hemyock,Job Morgan,135.0,Morgan,2783.0,1,310.0
Hemyock,Joel Wood,21.0,Wood,4323.0,1,362.0
Hemyock,Joel Wood and others,6.0,Wood,4323.0,1,375.0
Hemyock,John Bale,123.0,Bale,190.0,1,314.0
Hemyock,John Blackmore,23553.0,Blackmore,380.0,1,28.0
Hemyock,John Blackmore and Samuel Blackmore,6313.0,,,1,132.0
Hemyock,"John Blackmore, Junior",7469.0,Blackmore,380.0,1,119.0
Hemyock,"John Blackmore, Reverend",15.0,Blackmore,380.0,1,368.0
Hemyock,"John Blackmore, Senior",16800.0,Blackmore,380.0,1,49.0
Hemyock,John Buttle,1125.0,Buttle,415.0,1,224.0
Hemyock,John Carter,10689.0,Carter,712.0,1,87.0
Hemyock,John Channon,4510.0,Channon,760.0,1,154.0
Hemyock,"John Clarke, Reverand",4769.0,Clarke,834.0,1,152.0
Hemyock,"John Clarke, Reverand (Glebe)",17908.0,,,1,41.0
Hemyock,"John Clarke, Reverend",4078.0,Clarke,834.0,1,166.0
Hemyock,John Clist,11432.0,Clist,853.0,1,83.0
Hemyock,John Cload,591.0,Cload,854.0,1,242.0
Hemyock,John Collier,27697.0,Collier,669.0,1,22.0
Hemyock,John Cordwent,5050.0,Cordwent,4920.0,1,147.0
Hemyock,John Cornish,7.0,Cornish,977.0,1,374.0
Hemyock,John Cox,578.0,Cox,668.0,1,244.0
Hemyock,John Cridland,20180.0,Cridland,5110.0,1,35.0
Hemyock,"John Cridland, Junior",18384.0,Cridland,5110.0,1,38.0
Hemyock,"John Cridland, Senior",5800.0,Cridland,5110.0,1,137.0
Hemyock,John Dart,30.0,Dart,1153.0,1,354.0
Hemyock,John Davey,219.0,Davey,1159.0,1,288.0
Hemyock,"John Dewitt, Esquire",267.0,Dewitt,1158.0,1,283.0
Hemyock,John Drake,3696.0,Drake,1293.0,1,173.0
Hemyock,"John Ellis Lee, Esquire",4.0,"Lee,",,1,377.0
Hemyock,John Evans,482.0,Evans,1402.0,1,257.0
Hemyock,John Frost,3946.0,Frost,1561.0,1,171.0
Hemyock,"John Gale, Reverend",1695.0,Gale,1586.0,1,207.0
Hemyock,"John Gervis, Esquire",4724.0,Gervis,1657.0,1,153.0
Hemyock,John Haddon,19.0,Haddon,1835.0,1,364.0
Hemyock,John Hellings,15868.0,Hellings,1946.0,1,55.0
Hemyock,John Hellings Pook,4040.0,Hellings,1946.0,1,168.0
Hemyock,John Hill,41.0,Hill,2016.0,1,345.0
Hemyock,John Hitchcock,2817.0,Hitchcock,2030.0,1,186.0
Hemyock,John Honniball,1778.0,Honniball,5314.0,1,204.0
Hemyock,John Hurford,10397.0,Hurford,1889.0,1,90.0
